NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,2993619,"Clisson",2,"Nurses",35981,91.032
1,2993619,"Clisson",3,"OtherCadres",35981,44.9766
1,2993619,"Clisson",4,"CommunityBased",35981,175.5872
1,2993619,"Clisson",5,"Beds",35981,0
1,2993619,"Clisson",6,"CTScanner",35981,0
1,2993619,"Clisson",7,"MRIUnit",35981,0
1,2993619,"Clisson",8,"Mammography",35981,0
1,2993619,"Clisson",9,"Radiotherapy",35981,0
1,2975314,"Segré",1,"Physicians",32095,13.1588
1,2975314,"Segré",2,"Nurses",32095,81.2003
1,2975314,"Segré",3,"OtherCadres",32095,40.1192
1,2975314,"Segré",4,"CommunityBased",32095,156.6235
1,2975314,"Segré",5,"Beds",32095,0
1,2975314,"Segré",6,"CTScanner",32095,0
1,2975314,"Segré",7,"MRIUnit",32095,0
1,2975314,"Segré",8,"Mammography",32095,0
1,2975314,"Segré",9,"Radiotherapy",32095,0
1,3034309,"Beaufort-en-Vallée",1,"Physicians",19678,8.068
1,3034309,"Beaufort-en-Vallée",2,"Nurses",19678,49.7854
1,3034309,"Beaufort-en-Vallée",3,"OtherCadres",19678,24.5977
1,3034309,"Beaufort-en-Vallée",4,"CommunityBased",19678,96.0286
1,3034309,"Beaufort-en-Vallée",5,"Beds",19678,0
1,3034309,"Beaufort-en-Vallée",6,"CTScanner",19678,0
1,3034309,"Beaufort-en-Vallée",7,"MRIUnit",19678,0
1,3034309,"Beaufort-en-Vallée",8,"Mammography",19678,0
1,3034309,"Beaufort-en-Vallée",9,"Radiotherapy",19678,0
1,3026941,"Changé",1,"Physicians",6549,2.6851
1,3026941,"Changé",2,"Nurses",6549,16.569
1,3026941,"Changé",3,"OtherCadres",6549,8.1863
1,3026941,"Changé",4,"CommunityBased",6549,31.9591
1,3026941,"Changé",5,"Beds",6549,0
1,3026941,"Changé",6,"CTScanner",6549,0
1,3026941,"Changé",7,"MRIUnit",6549,0
1,3026941,"Changé",8,"Mammography",6549,0
1,3026941,"Changé",9,"Radiotherapy",6549,0
1,3027491,"Chalonnes-sur-Loire",1,"Physicians",6527,2.6761
1,3027491,"Chalonnes-sur-Loire",2,"Nurses",6527,16.5133
1,3027491,"Chalonnes-sur-Loire",3,"OtherCadres",6527,8.1588
1,3027491,"Chalonnes-sur-Loire",4,"CommunityBased",6527,31.8518
1,3027491,"Chalonnes-sur-Loire",5,"Beds",6527,0
1,3027491,"Chalonnes-sur-Loire",6,"CTScanner",6527,0
1,3027491,"Chalonnes-sur-Loire",7,"MRIUnit",6527,0
1,3027491,"Chalonnes-sur-Loire",8,"Mammography",6527,0
1,3027491,"Chalonnes-sur-Loire",9,"Radiotherapy",6527,0
1,2969111,"Vigneux-de-Bretagne",1,"Physicians",10653,4.3677
1,2969111,"Vigneux-de-Bretagne",2,"Nurses",10653,26.9521
1,2969111,"Vigneux-de-Bretagne",3,"OtherCadres",10653,13.3164
1,2969111,"Vigneux-de-Bretagne",4,"CommunityBased",10653,51.9867
1,2969111,"Vigneux-de-Bretagne",5,"Beds",10653,0
1,2969111,"Vigneux-de-Bretagne",6,"CTScanner",10653,0
1,2969111,"Vigneux-de-Bretagne",7,"MRIUnit",10653,0
1,2969111,"Vigneux-de-Bretagne",8,"Mammography",10653,0
1,2969111,"Vigneux-de-Bretagne",9,"Radiotherapy",10653,0
1,3019895,"Ernée",1,"Physicians",25091,10.2872
1,3019895,"Ernée",2,"Nurses",25091,63.4803
1,3019895,"Ernée",3,"OtherCadres",25091,31.3641
1,3019895,"Ernée",4,"CommunityBased",25091,122.4441
1,3019895,"Ernée",5,"Beds",25091,0
1,3019895,"Ernée",6,"CTScanner",25091,0
1,3019895,"Ernée",7,"MRIUnit",25091,0
1,3019895,"Ernée",8,"Mammography",25091,0
1,3019895,"Ernée",9,"Radiotherapy",25091,0
1,2996291,"Mamers",1,"Physicians",6772,2.7765
1,2996291,"Mamers",2,"Nurses",6772,17.1331
1,2996291,"Mamers",3,"OtherCadres",6772,8.4651
1,2996291,"Mamers",4,"CommunityBased",6772,33.0474
1,2996291,"Mamers",5,"Beds",6772,0
1,2996291,"Mamers",6,"CTScanner",6772,0
1,2996291,"Mamers",7,"MRIUnit",6772,0
1,2996291,"Mamers",8,"Mammography",6772,0
1,2996291,"Mamers",9,"Radiotherapy",6772,0
1,3022690,"Craon",1,"Physicians",9754,3.9992
1,3022690,"Craon",2,"Nurses",9754,24.6777
1,3022690,"Craon",3,"OtherCadres",9754,12.1926
1,3022690,"Craon",4,"CommunityBased",9754,47.5995
1,3022690,"Craon",5,"Beds",9754,0
1,3022690,"Craon",6,"CTScanner",9754,0
1,3022690,"Craon",7,"MRIUnit",9754,0
1,3022690,"Craon",8,"Mammography",9754,0
1,3022690,"Craon",9,"Radiotherapy",9754,0
1,6456406,"Le Lude",1,"Physicians",13871,5.6871
1,6456406,"Le Lude",2,"Nurses",13871,35.0937
1,6456406,"Le Lude",3,"OtherCadres",13871,17.3389
1,6456406,"Le Lude",4,"CommunityBased",13871,67.6905
1,6456406,"Le Lude",5,"Beds",13871,0
1,6456406,"Le Lude",6,"CTScanner",13871,0
1,6456406,"Le Lude",7,"MRIUnit",13871,0
1,6456406,"Le Lude",8,"Mammography",13871,0
1,6456406,"Le Lude",9,"Radiotherapy",13871,0
1,6614560,"Le Croisic",1,"Physicians",4120,1.6892
1,6614560,"Le Croisic",2,"Nurses",4120,10.4236
1,6614560,"Le Croisic",3,"OtherCadres",4120,5.15
1,6614560,"Le Croisic",4,"CommunityBased",4120,20.1056
1,6614560,"Le Croisic",5,"Beds",4120,0
1,6614560,"Le Croisic",6,"CTScanner",4120,0
1,6614560,"Le Croisic",7,"MRIUnit",4120,0
1,6614560,"Le Croisic",8,"Mammography",4120,0
1,6614560,"Le Croisic",9,"Radiotherapy",4120,0
1,3031723,"Bonnétable",1,"Physicians",3834,1.5719
1,3031723,"Bonnétable",2,"Nurses",3834,9.7
1,3031723,"Bonnétable",3,"OtherCadres",3834,4.7925
1,3031723,"Bonnétable",4,"CommunityBased",3834,18.7099
1,3031723,"Bonnétable",5,"Beds",3834,0
1,3031723,"Bonnétable",6,"CTScanner",3834,0
1,3031723,"Bonnétable",7,"MRIUnit",3834,0
1,3031723,"Bonnétable",8,"Mammography",3834,0
1,3031723,"Bonnétable",9,"Radiotherapy",3834,0
1,3034555,"Baugé",1,"Physicians",10408,4.2673
1,3034555,"Baugé",2,"Nurses",10408,26.3323
1,3034555,"Baugé",3,"OtherCadres",10408,13.0102
1,3034555,"Baugé",4,"CommunityBased",10408,50.791
1,3034555,"Baugé",5,"Beds",10408,0
1,3034555,"Baugé",6,"CTScanner",10408,0
1,3034555,"Baugé",7,"MRIUnit",10408,0
1,3034555,"Baugé",8,"Mammography",10408,0
1,3034555,"Baugé",9,"Radiotherapy",10408,0
1,6451619,"Cugand",1,"Physicians",11308,4.6363
1,6451619,"Cugand",2,"Nurses",11308,28.6092
1,6451619,"Cugand",3,"OtherCadres",11308,14.1351
1,6451619,"Cugand",4,"CommunityBased",11308,55.183
1,6451619,"Cugand",5,"Beds",11308,0
1,6451619,"Cugand",6,"CTScanner",11308,0
1,6451619,"Cugand",7,"MRIUnit",11308,0
1,6451619,"Cugand",8,"Mammography",11308,0
1,6451619,"Cugand",9,"Radiotherapy",11308,0
1,3012549,"Jallais",1,"Physicians",11632,4.7691
1,3012549,"Jallais",2,"Nurses",11632,29.4289
1,3012549,"Jallais",3,"OtherCadres",11632,14.5401
1,3012549,"Jallais",4,"CommunityBased",11632,56.7642
1,3012549,"Jallais",5,"Beds",11632,0
1,3012549,"Jallais",6,"CTScanner",11632,0
1,3012549,"Jallais",7,"MRIUnit",11632,0
1,3012549,"Jallais",8,"Mammography",11632,0
1,3012549,"Jallais",9,"Radiotherapy",11632,0
1,6458652,"Sainte-Gemmes-sur-Loire",1,"Physicians",3396,1.3924
1,6458652,"Sainte-Gemmes-sur-Loire",2,"Nurses",3396,8.5919
1,6458652,"Sainte-Gemmes-sur-Loire",3,"OtherCadres",3396,4.245
1,6458652,"Sainte-Gemmes-sur-Loire",4,"CommunityBased",3396,16.5725
1,6458652,"Sainte-Gemmes-sur-Loire",5,"Beds",3396,0
1,6458652,"Sainte-Gemmes-sur-Loire",6,"CTScanner",3396,0
1,6458652,"Sainte-Gemmes-sur-Loire",7,"MRIUnit",3396,0
