original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"-0,923274","43,405729",3.25851119309842,"Chemin de Coulomme, 64390 Sauveterre-de-Béarn, France",43.4077038,-0.9319824,"-0,92327443,405729",Chemin de Coulomme,,Chemin de Coulomme,64390,,,Sauveterre-de-Béarn,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,484311","43,479233",29.9297787334727,"36 Avenue Interne Jacques Loeb, 64100 Bayonne, France",43.479498,-1.484246,"-1,48431143,479233",,36,Avenue Interne Jacques Loeb,64100,Bayonne,,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,458685","43,493832",21.0320551849132,"1 Avenue De Plantoun, 64100 Bayonne, France",43.493939,-1.45847,"-1,45868543,493832",,1,Avenue De Plantoun,64100,Bayonne,,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,76198","43,375451",13.5843781743974,"56 Rue Elissacilio, 64700 Hendaye, France",43.3753751,-1.7621117,"-1,7619843,375451",,56,Rue Elissacilio,64700,Hendaye,Lizardi,Hendaye,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,865053","43,118534",8.04488289248726,"1 Rue Principale, 64470 Tardets-Sorholus, France",43.118516,-0.864957,"-0,86505343,118534",,1,Rue Principale,64470,Tardets-Sorholus,,Tardets-Sorholus,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,485343","43,478915",19.7903349328842,"3 Rue Du 21 Juin 1940, 64100 Bayonne, France",43.479022,-1.485539,"-1,48534343,478915",,3,Rue Du 21 Juin 1940,64100,Bayonne,,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,551962","43,469892",0.137391982086196,"22 Avenue Du Lac Marion, 64200 Biarritz, France",43.469893,-1.551963,"-1,55196243,469892",,22,Avenue Du Lac Marion,64200,Biarritz,,Biarritz,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,236761","43,164154",13.9549758817447,"Bar du Trinquet, 7 Place du Trinquet, 64220 Saint-Jean-Pied-de-Port, France",43.1640407,-1.236687,"-1,23676143,164154",Bar du Trinquet,7,Place du Trinquet,64220,Saint-Jean-Pied-De-Port,,Saint-Jean-Pied-de-Port,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,485097799","43,4799902",0.331403916238729,"Clinique Delay, Chemin de Lestanquet, 64100 Bayonne, France",43.4796859,-1.48492698293269,"-1,48509779943,4799902",Clinique Delay,,Chemin de Lestanquet,64100,Bayonne,Marracq,Bayonne,Pyrénées-Atlantiques,New Aquitaine,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,045313","43,099697",7.22085710551328,"2 Avenue Alexandre Marqui, 65100 Lourdes, France",43.099755,-0.045353,"-0,04531343,099697",,2,Avenue Alexandre Marqui,65100,Lourdes,,Lourdes,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,14647","43,066779",0,"15 Rue Gambetta, 65200 Bagnères-de-Bigorre, France",43.066779,0.14647,"0,1464743,066779",,15,Rue Gambetta,65200,Bagneres-De-Bigorre,,Bagnères-de-Bigorre,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,4120777","43,1185769",0,"Hôpitaux de Lannemezan, Route d'Arreau, 65300 Lannemezan, France",43.11596365,0.413339597966795,"0,412077743,1185769",Hôpitaux de Lannemezan,,Route d'Arreau,65300,La Demi-Lune,,Lannemezan,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,071234","43,092778",37.8047985732452,"25 Rue Saint André, 65200 Astugue, France",43.092669,0.070793,"0,07123443,092778",,25,Rue Saint André,65200,Astugue,,Astugue,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,058132","43,222915",3.82794697071074,"Boulevard du Général de Lattre de Tassigny, 65000 Tarbes, France",43.223275,0.0580663,"0,05813243,222915",Boulevard du Général de Lattre de Tassigny,,Boulevard du Général de Lattre de Tassigny,65000,,La Gespe,Tarbes,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,077405","43,218847",7.01202212821486,"Clinique Ormeau Pyrénées, D 215, 65000 Tarbes, France",43.21814295,0.0776259075241326,"0,07740543,218847",Clinique Ormeau Pyrénées,,D 215,65000,Tarbes,L'Ormeau,Tarbes,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,147704","43,064743",0.111195079952792,"1 Rue Gambetta, 65200 Bagnères-de-Bigorre, France",43.064744,0.147704,"0,14770443,064743",,1,Rue Gambetta,65200,Bagneres-De-Bigorre,,Bagnères-de-Bigorre,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,067466","43,235061",2.76149528629168,"1 Rue de l'Ayguerote, 65000 Tarbes, France",43.2350744,0.0674373,"0,06746643,235061",,1,Rue de l'Ayguerote,65000,,Sainte-Anne,Tarbes,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,052977","43,385534",8.85943326026754,"24 Rue Du Marechal Foch, 65500 Vic-en-Bigorre, France",43.385459,0.053014,"0,05297743,385534",,24,Rue Du Marechal Foch,65500,Vic-En-Bigorre,,Vic-en-Bigorre,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,310571","43,120092",0.111195079952792,"1275 Rue De Provence, 65130 Capvern, France",43.120093,0.310571,"0,31057143,120092",,1275,Rue De Provence,65130,Capvern,,Capvern,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,14493","43,061419",4.58337471596258,"30 Domaine De l’Arbizon, 65200 Bagnères-de-Bigorre, France",43.061424,0.144874,"0,1449343,061419",,30,Domaine De l’Arbizon,65200,Bagneres-De-Bigorre,,Bagnères-de-Bigorre,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,077292","43,224573",0,"12 Chemin De l’Ormeau, 65000 Tarbes, France",43.224573,0.077292,"0,07729243,224573",,12,Chemin De l’Ormeau,65000,Tarbes,,Tarbes,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,106394","43,228366",0.196523097224974,"55 Rue De La République, 65600 Séméac, France",43.228365,0.106392,"0,10639443,228366",,55,Rue De La République,65600,Semeac,,Séméac,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,137151","43,203232",15.2854159461896,"4 Avenue De Bellevue, 65690 Barbazan-Debat, France",43.203171,0.136982,"0,13715143,203232",,4,Avenue De Bellevue,65690,Barbazan-Debat,,Barbazan-Debat,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,38396","43,125519",0,"Mairie de Lannemezan, Impasse de la Mairie, 65300 Lannemezan, France",43.1254052,0.384009425981766,"0,3839643,125519",Mairie de Lannemezan,,Impasse de la Mairie,65300,,,Lannemezan,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,14647","43,066779",0,"15 Rue Gambetta, 65200 Bagnères-de-Bigorre, France",43.066779,0.14647,"0,1464743,066779",,15,Rue Gambetta,65200,Bagneres-De-Bigorre,,Bagnères-de-Bigorre,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,039499","43,454898",2.42887299828122,"807 Avenue De Tarbes, 65700 Maubourguet, France",43.454906,0.039527,"0,03949943,454898",,807,Avenue De Tarbes,65700,Maubourguet,,Maubourguet,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,38467","43,123936",0,"Place des Droits de l'Homme et du Citoyen, 65300 Lannemezan, France",43.12420235,0.38466971967371,"0,3846743,123936",Place des Droits de l'Homme et du Citoyen,,Place des Droits de l'Homme et du Citoyen,65300,,,Lannemezan,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,031865","43,102043",5.16786976474053,"41 B Avenue de Sarsan, 65100 Lourdes, France",43.1020279,-0.0319252,"-0,03186543,102043",,41 B,Avenue de Sarsan,65100,Lourdes,,Lourdes,Hautes Pyrenees,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,068646","43,219882",0,"9bis Rue Du Château d’Eau, 65000 Tarbes, France",43.219882,0.068646,"0,06864643,219882",,9bis,Rue Du Château d’Eau,65000,Tarbes,,Tarbes,Hautes-Pyrénées,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,886952","42,723685",9.79676173805918,"289 Avenue Du Languedoc, 66000 Perpignan, France",42.72371,2.886837,"2,88695242,723685",,289,Avenue Du Languedoc,66000,Perpignan,,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,749489","42,629325",2.41910813392364,"Avenue du Roussillon, 66300 Thuir, France",42.6293095,2.74960333977931,"2,74948942,629325",Avenue du Roussillon,,Avenue du Roussillon,66300,,,Thuir,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,422018","42,628766",4.98852018298521,"D 619, 66500 Prades, France",42.6275023,2.4208865,"2,42201842,628766",D 619,,D 619,66500,Mas Tixador,,Prades,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,046786","42,551673",0,"1 Rue Des Roses, 66700 Argelès-sur-Mer, France",42.551673,3.046786,"3,04678642,551673",,1,Rue Des Roses,66700,Argeles-Sur-Mer,,Argelès-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,046786","42,551673",0,"1 Rue Des Roses, 66700 Argelès-sur-Mer, France",42.551673,3.046786,"3,04678642,551673",,1,Rue Des Roses,66700,Argeles-Sur-Mer,,Argelès-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,046786","42,551673",0,"1 Rue Des Roses, 66700 Argelès-sur-Mer, France",42.551673,3.046786,"3,04678642,551673",,1,Rue Des Roses,66700,Argeles-Sur-Mer,,Argelès-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,894514","42,715557",0.111195080742881,"21 Allee Aime Giral, 66000 Perpignan, France",42.715558,2.894514,"2,89451442,715557",,21,Allee Aime Giral,66000,Perpignan,,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,973608","42,598415",0.373931590250648,"2 Avenue Paul Reig, 66200 Elne, France",42.5984174,2.9736112,"2,97360842,598415",,2,Avenue Paul Reig,66200,,,Elne,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,050773","42,514452",5.82993159774142,"Rue du Docteur Tulpin, 66120 Font-Romeu-Odeillo-Via, France",42.513508,2.0515427,"2,05077342,514452",Rue du Docteur Tulpin,,Rue du Docteur Tulpin,66120,,,Font-Romeu-Odeillo-Via,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,823333","42,526721",45.8932676713747,"1520 Camps De La Bassa, 66160 Le Boulou, France",42.527083,2.823064,"2,82333342,526721",,1520,Camps De La Bassa,66160,Le Boulou,,Le Boulou,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,894836","42,697624",0,"Place des Poilus, Perpignan, France",42.69762015,2.89472440841272,"2,89483642,697624",Place des Poilus,,Place des Poilus,,,La Real,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,046786","42,551673",0,"1 Rue Des Roses, 66700 Argelès-sur-Mer, France",42.551673,3.046786,"3,04678642,551673",,1,Rue Des Roses,66700,Argeles-Sur-Mer,,Argelès-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,935464","42,684821",15.0251474888726,"2 Chemin Du Mas Anglade, 66330 Cabestany, France",42.684927,2.93535,"2,93546442,684821",,2,Chemin Du Mas Anglade,66330,Cabestany,,Cabestany,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,8762196999","42,727506",0,"Clinique mutualiste Catalane, Avenue Maurice Bellonte, 66240 Perpignan, France",42.7275302,2.87542622473284,"2,876219699942,727506",Clinique mutualiste Catalane,,Avenue Maurice Bellonte,66240,,Haut Vernet,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,0260613","42,4429039",1.25446668111495,"66800 Err, France",42.442425,2.0256358,"2,026061342,4429039",,,,66800,,,Err,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,127425","42,482161",5.43670591631253,"A Fleur de Peau, Rue Saint-Sébastien, 66650 Banyuls-sur-Mer, France",42.4821124,3.12752178240529,"3,12742542,482161",A Fleur de Peau,,Rue Saint-Sébastien,66650,Lotissement Mar Y Sol,Banyuls-sur-Mer,Banyuls-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,0258347","42,4432871",106.627623760579,"124 Village, 66800 Err, France",42.442471,2.026517,"2,025834742,4432871",,124,Village,66800,Err,,Err,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,127425","42,482161",5.43670591631253,"A Fleur de Peau, Rue Saint-Sébastien, 66650 Banyuls-sur-Mer, France",42.4821124,3.12752178240529,"3,12742542,482161",A Fleur de Peau,,Rue Saint-Sébastien,66650,Lotissement Mar Y Sol,Banyuls-sur-Mer,Banyuls-sur-Mer,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,655317","42,48473",3.13484367169212,"4 Rue De l’Eglise, 66110 Montbolo, France",42.484703,2.655306,"2,65531742,48473",,4,Rue De l’Eglise,66110,Montbolo,,Montbolo,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,832866","42,514211",0,"230 Rue De La Mediterranee, 66160 Le Boulou, France",42.514211,2.832866,"2,83286642,514211",,230,Rue De La Mediterranee,66160,Le Boulou,,Le Boulou,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,97357","42,417321",3.89659311122376,"26 Rue Des Jardins, 66340 Osséja, France",42.417342,1.973532,"1,9735742,417321",,26,Rue Des Jardins,66340,Osseja,,Osséja,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,952852","42,637961",3.98744121903048,"7 Rue du Centre, 66200 Théza, France",42.638003,2.95272340909091,"2,95285242,637961",,7,Rue du Centre,66200,Les Ayminades,,Théza,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,972078","42,41615",92.7571674082273,"331 Saint Roch Ouest, 66340 Osséja, France",42.416934,1.972464,"1,97207842,41615",,331,Saint Roch Ouest,66340,Osseja,,Osséja,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,981772","42,419621",0,"19 Rue Des Casteillets, 66340 Osséja, France",42.419621,1.981772,"1,98177242,419621",,19,Rue Des Casteillets,66340,Osseja,,Osséja,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,7533733844","42,490449944",2.72621106365754,"Clinique du Vallespir, 8 Camí Sant Pluget, 66400 Céret, France",42.4905028,2.75395043479507,"2,753373384442,490449944",Clinique du Vallespir,8,Camí Sant Pluget,66400,Ceret,,Céret,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,087406","42,523688",0,"1 Route De Port-Vendres, 66190 Collioure, France",42.523688,3.087406,"3,08740642,523688",,1,Route De Port-Vendres,66190,Collioure,,Collioure,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,909568","42,682969",7.31480916084343,"Total, Avenue d'Argelès sur Mer, 66860 Perpignan, France",42.6828833,2.9094215,"2,90956842,682969",Total,,Avenue d'Argelès sur Mer,66860,Perpignan,Moulin à Vent,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,886183","42,720566",2.72059921027116,"Clinique mutualiste La Roussillonnaise, Avenue du Maréchal Joffre, 66020 Perpignan, France",42.7204327,2.88577212183766,"2,88618342,720566",Clinique mutualiste La Roussillonnaise,,Avenue du Maréchal Joffre,66020,Patte d'Oie,Haut Vernet,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,847577","42,726623",131.008838242664,"1 Rue Arnaud De Villeneuve, 66240 Saint-Estève, France",42.725493,2.847123,"2,84757742,726623",,1,Rue Arnaud De Villeneuve,66240,Saint-Esteve,,Saint-Estève,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,417364","42,617324",0.138058337112185,"25 Avenue Louis Prat, 66500 Prades, France",42.617323,2.417363,"2,41736442,617324",,25,Avenue Louis Prat,66500,Prades,,Prades,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,864755","42,696017",0,"Clinique Saint-Pierre, Avenue de Prades, 66020 Perpignan, France",42.69590075,2.86512725670488,"2,86475542,696017",Clinique Saint-Pierre,,Avenue de Prades,66020,,Saint-Assiscle,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,975435","42,416675",4.59541712116676,"Avenue du Docteur Cunnac, 66340 Osséja, France",42.4164373,1.9753883,"1,97543542,416675",Avenue du Docteur Cunnac,,Avenue du Docteur Cunnac,66340,,,Osséja,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,034021","42,497761",3.63044907479701,"Rue du Ruisseau, 66120 Font-Romeu-Odeillo-Via, France",42.4978504,2.0344334,"2,03402142,497761",Rue du Ruisseau,,Rue du Ruisseau,66120,,,Font-Romeu-Odeillo-Via,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,664569","42,476324",0.111195080742881,"28 Rue De La Rivièra, 66110 Amélie-les-Bains-Palalda, France",42.476325,2.664569,"2,66456942,476324",,28,Rue De La Rivièra,66110,Amelie-Les-Bains-Palalda,,Amélie-les-Bains-Palalda,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,037901","42,839841",4.19342730890324,"Avenue Thalassa, 66420 Leucate, France",42.840455,3.0379572,"3,03790142,839841",Avenue Thalassa,,Avenue Thalassa,66420,,,Leucate,Aude,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,887781","42,6937",2.00644859745111,"2 Avenue Victor Dalbiez, 66000 Perpignan, France",42.6937038,2.887757,"2,88778142,6937",,2,Avenue Victor Dalbiez,66000,Pascot,Saint-Martin,Perpignan,Pyrénées-Orientales,Occitania,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,841962","42,71337",3.23986261813416,"6 Rue Des Pyrénées, 66240 Saint-Estève, France",42.713392,2.841988,"2,84196242,71337",,6,Rue Des Pyrénées,66240,Saint-Esteve,,Saint-Estève,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,932357","42,693457",42.8415700226029,"1 Rue Ambroise Croizat, 66330 Cabestany, France",42.693798,2.932113,"2,93235742,693457",,1,Rue Ambroise Croizat,66330,Cabestany,,Cabestany,Pyrénées-Orientales,Occitania,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,749077","48,577349",7.02010436949172,"2 Place De l’Hôpital, 67000 Strasbourg, France",48.577368,7.748986,"7,74907748,577349",,2,Place De l’Hôpital,67000,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7505489","48,5765715",0,"3 Rue de la Porte de l'Hôpital, 67065 Strasbourg, France",48.57650105,7.75146945689115,"7,750548948,5765715",,3,Rue de la Porte de l'Hôpital,67065,La Petite France,Krutenau,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,720526","48,729594",60.0766595229946,"7b Rue Alexandre Millerand, 67170 Brumath, France",48.72911,7.72089,"7,72052648,729594",,7b,Rue Alexandre Millerand,67170,Brumath,,Brumath,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,706821","48,714787",8.64758343627777,"142a Avenue De Strasbourg, 67170 Brumath, France",48.714711,7.706846,"7,70682148,714787",,142a,Avenue De Strasbourg,67170,Brumath,,Brumath,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7792959999","48,7989566",3.41568438796782,"Centre hospitalier de Haguenau, 64 Avenue du Professeur René Leriche, 67500 Haguenau, France",48.7973948,7.77816805370988,"7,779295999948,7989566",Centre hospitalier de Haguenau,64,Avenue du Professeur René Leriche,67500,,,Haguenau,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,353906","48,746726",3.89257017585862,"Côte de Saverne, 67700 Saverne, France",48.7465954,7.3540163,"7,35390648,746726",Côte de Saverne,,Côte de Saverne,67700,,,Saverne,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,484602","48,872931",3.67587639252895,"38 Rue Du Pasteur Herrmann, 67340 Ingweiler, France",48.872958,7.484631,"7,48460248,872931",,38,Rue Du Pasteur Herrmann,67340,Ingwiller,,Ingweiler,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,787799","48,816602",1.36324414386607,"Rue du Maréchal Joffre, 67500 Hagenau, France",48.816607,7.787816,"7,78779948,816602",,,Rue du Maréchal Joffre,67500,Haguenau,,Hagenau,Bas-Rhin,Great East,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,933344","49,040268",3.96723964268729,"23 Route De Weiler, 67160 Weissenburg, France",49.040247,7.933388,"7,93334449,040268",,23,Route De Weiler,67160,Wissembourg,,Weissenburg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,8493836999","48,7536454",1.66138546626145,"Route de Strasbourg, 67240 Bischwiller, France",48.755744,7.8528154,"7,849383699948,7536454",Route de Strasbourg,,Route de Strasbourg,67240,,,Bischwiller,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,4899864","48,5424844",0,"5 Cour des Chartreux, 67120 Molsheim, France",48.5424844,7.4899864,"7,489986448,5424844",,5,Cour des Chartreux,67120,,,Molsheim,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,481925","48,462318",9.16507230198735,"88 Rue Du General Gouraud, 67210 Obernai, France",48.462399,7.481902,"7,48192548,462318",,88,Rue Du General Gouraud,67210,Obernai,,Obernai,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,4355548999","48,2628237",0,"Centre Hospitalier de Sélestat, Rue Mozart, 67600 Sélestat, France",48.26162675,7.43378708553535,"7,435554899948,2628237",Centre Hospitalier de Sélestat,,Rue Mozart,67600,,,Sélestat,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,4882044","48,4563248",47.1020097863315,"Nouvel Hôpital d'Obernai, 3 Avenue du Maire Gillmann, 67210 Obernai, France",48.4550113,7.48903379110626,"7,488204448,4563248",Nouvel Hôpital d'Obernai,3,Avenue du Maire Gillmann,67210,Obernai,,Obernai,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,660328","48,421643",0,"Centre hospitalier Erstein Ville, Rue Brûlée, 67150 Erstein, France",48.4220039,7.66009861458897,"7,66032848,421643",Centre hospitalier Erstein Ville,,Rue Brûlée,67150,Cité Ouvrière Neye Hisle,,Erstein,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,6829463243","48,428036575",0,"Centre Hospitalier Spécialisé d'Erstein, Rue des Jasmins, 67150 Erstein, France",48.42911835,7.68458163574344,"7,682946324348,428036575",Centre Hospitalier Spécialisé d'Erstein,,Rue des Jasmins,67150,,,Erstein,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,711428","48,590056",17.7507299430543,"4 Rue Henri Bergson, 67200 Strasbourg, France",48.5899205,7.7113004,"7,71142848,590056",,4,Rue Henri Bergson,67200,,Cronenbourg,Strasbourg,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,771187","48,621742",44.6114130761662,"4 Rue Du Château d’Angleterre, 67300 Schiltigheim, France",48.621774,7.771792,"7,77118748,621742",,4,Rue Du Château d’Angleterre,67300,Schiltigheim,,Schiltigheim,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,7124764","48,590429",82.6543899362469,"5 Rue Henri Bergson, 67200 Strasbourg, France",48.590409,7.711353,"7,712476448,590429",,5,Rue Henri Bergson,67200,Strasbourg,,Strasbourg,Bas-Rhin,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"7,8064716","48,8007752",0,"33 Rue des Aviateurs, 67500 Haguenau, France",48.8007752,7.8064716,"7,806471648,8007752",,33,Rue des Aviateurs,67500,,,Haguenau,Bas-Rhin,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
