original_lon,original_lat,distance,formatted,lat,lon,KEY,housenumber,name,street,suburb,district,postcode,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"3,9735269999","47,856724",0,"Marché Couvert, Rue du Grenier à Sel, 89700 Tonnerre, France",47.85677605,3.97357784139344,"3,973526999947,856724",,Marché Couvert,Rue du Grenier à Sel,,Le Pâtis,89700,Tonnerre,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,8655956999","47,6447028",5.44347294395352,"19 Rue De l’Espérance, 90000 Belfort, France",47.64468,6.86566,"6,865595699947,6447028",19,,Rue De l’Espérance,,Belfort,90000,Belfort,,Territoire de Belfort,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,845912","47,619719",8.12958281698615,"14 Rue Alfred Engel, 90800 Bavilliers, France",47.6197048,6.8458056,"6,84591247,619719",14,,Rue Alfred Engel,,,90800,Bavilliers,BFC,Territoire-de-Belfort,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,850763","47,640717",0,"Unité de Dialyse, 15 Rue du Commandant Dufay, 90000 Belfort, France",47.6405586,6.85078560264686,"6,85076347,640717",15,Unité de Dialyse,Rue du Commandant Dufay,Centre Ville - faubourg de Montbéliard,,90000,Belfort,BFC,Territoire-de-Belfort,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,841661","47,617932",3.52559572249079,"Route de Froideval, 90800 Bavilliers, France",47.6183738,6.8418611,"6,84166147,617932",,Route de Froideval,Route de Froideval,,,90800,Bavilliers,BFC,Territoire-de-Belfort,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,8721734","47,5801945",0,"Route de Moval, 90400 Trévenans, France",47.5801092,6.8719442,"6,872173447,5801945",,Route de Moval,Route de Moval,,,90400,Trévenans,BFC,Territoire-de-Belfort,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,840128","47,616132",45.126273629432,"5 Rue De Froideval, 90800 Bavilliers, France",47.616216,6.840717,"6,84012847,616132",5,,Rue De Froideval,,Bavilliers,90800,Bavilliers,,Territoire de Belfort,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,243472","48,583576",2.06250259678628,"18 Avenue De Verdun, 91290 Arpajon, France",48.583589,2.243452,"2,24347248,583576",18,,Avenue De Verdun,,Arpajon,91290,Arpajon,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,001435","48,533634",4.43831847536514,"Centre hospitalier de Dourdan, Chemin du Champ de Courses, 91410 Dourdan, France",48.53387855,1.99959579877596,"2,00143548,533634",,Centre hospitalier de Dourdan,Chemin du Champ de Courses,,,91410,Dourdan,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,291196","48,692569",1.25565773698044,"Ehpad Les Myosotis, Rue du Président François Mitterrand, 91160 Longjumeau, France",48.6924573,2.29120502035461,"2,29119648,692569",,Ehpad Les Myosotis,Rue du Président François Mitterrand,Balizy,Résidence Villa Saint-Martin,91160,Longjumeau,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,18725","48,698847",0.960524271650112,"Centre hospitalier d'Orsay, 4 Boulevard Dubreuil, 91400 Orsay, France",48.69908715,2.18663685029928,"2,1872548,698847",4,Centre hospitalier d'Orsay,Boulevard Dubreuil,,Orsay Centre,91400,Orsay,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,161716","48,438594",0.364755741410306,"1 Avenue Du 8 Mai 1945, 91150 Étampes, France",48.438597,2.161718,"2,16171648,438594",1,,Avenue Du 8 Mai 1945,,Etampes,91150,Étampes,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,150932","48,42004",5.06991892087958,"Centre hospitalier d'Étampes, Allée des Forgerons, 91150 Étampes, France",48.42136395,2.14955113698045,"2,15093248,42004",,Centre hospitalier d'Étampes,Allée des Forgerons,,,91150,Étampes,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,3760909999","48,700143999",0,"Hôpital Privé d'Athis-Mons, 38 Avenue Jules Vallès, 91200 Athis-Mons, France",48.699988,2.37657815840825,"2,376090999948,700143999",38,Hôpital Privé d'Athis-Mons,Avenue Jules Vallès,Val,,91200,Athis-Mons,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,41647","48,667662",10.4302940255559,"11ter Boulevard Henri Barbusse, 91210 Draveil, France",48.66766,2.416328,"2,4164748,667662",11ter,,Boulevard Henri Barbusse,,Draveil,91210,Draveil,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,150932","48,42004",5.06991892087958,"Centre hospitalier d'Étampes, Allée des Forgerons, 91150 Étampes, France",48.42136395,2.14955113698045,"2,15093248,42004",,Centre hospitalier d'Étampes,Allée des Forgerons,,,91150,Étampes,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,425004","48,638366",0.111195080742881,"5 Rue De La Clairière, 91000 Evry, France",48.638367,2.425004,"2,42500448,638366",5,,Rue De La Clairière,,Évry,91000,Evry,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,373336","48,668257",43.9580833555676,"2 Rue Horace De Choiseul, 91170 Viry-Châtillon, France",48.668081,2.373872,"2,37333648,668257",2,,Rue Horace De Choiseul,,Viry-Châtillon,91170,Viry-Châtillon,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,3741324","48,6910817",0,"Centre hospitalier de Juvisy-sur-Orge, Rue Alexandre Piver, 91260 Juvisy-sur-Orge, France",48.69159055,2.37360593324534,"2,374132448,6910817",,Centre hospitalier de Juvisy-sur-Orge,Rue Alexandre Piver,,,91260,Juvisy-sur-Orge,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,1615802999","48,5560351",157.887179887202,"354 Route De Breux, 91650 Breux-Jouy, France",48.556904,2.163277,"2,161580299948,5560351",354,,Route De Breux,,Breux-Jouy,91650,Breux-Jouy,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,431355","48,521582",0,"Hôpital Georges Clemenceau, 1 D 153, 91750 Champcueil, France",48.52051895,2.43251388228841,"2,43135548,521582",1,Hôpital Georges Clemenceau,D 153,,,91750,Champcueil,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,42966","48,666207",20.4103025170951,"1 Rue Louis Camatte, 91210 Draveil, France",48.6660266,2.4296087,"2,4296648,666207",1,,Rue Louis Camatte,,,91210,Draveil,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,412274","48,674288",3.58561827112797,"Hôpital Dupuytren, Rue Pierre Brossolette, 91210 Draveil, France",48.67588945,2.41281239140957,"2,41227448,674288",,Hôpital Dupuytren,Rue Pierre Brossolette,,,91210,Draveil,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,171784","48,696434",0,"Domaine du Grand-Mesnil, Boulevard Georges Seneuze, 91440 Bures-sur-Yvette, France",48.69697395,2.17019009298942,"2,17178448,696434",,Domaine du Grand-Mesnil,Boulevard Georges Seneuze,Montjay,Bures Cottage,91440,Bures-sur-Yvette,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,45521","48,642338",9.93442039559042,"5 Avenue Du Général De Gaulle, 91450 Soisy-sur-Seine, France",48.642343,2.455075,"2,4552148,642338",5,,Avenue Du Général De Gaulle,,Soisy-Sur-Seine,91450,Soisy-sur-Seine,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,361095","48,629799",0.111195080742881,"7 Rue Roger Clavier, 91700 Fleury-Mérogis, France",48.6298,2.361095,"2,36109548,629799",7,,Rue Roger Clavier,,Fleury-Merogis,91700,Fleury-Mérogis,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,1486371755","48,622402941",0,"Centre hospitalier de Bligny, 5039 Chemin de Bligny, 91640 Fontenay-lès-Briis, France",48.625211,2.14845,"2,148637175548,622402941",5039,Centre hospitalier de Bligny,Chemin de Bligny,,,91640,Fontenay-lès-Briis,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,295437","48,69687",0.466681848568355,"Rue Adolphe Adam, 91160 Longjumeau, France",48.6969303,2.296028,"2,29543748,69687",,Rue Adolphe Adam,Rue Adolphe Adam,,Résidence Villa Saint-Martin,91160,Longjumeau,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,558143","48,677265",1.30474663945195,"29 Rue De La Libération, 91480 Varennes-Jarcy, France",48.677257,2.55813,"2,55814348,677265",29,,Rue De La Libération,,Varennes-Jarcy,91480,Varennes-Jarcy,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,4212622642","48,664146668",14.9172032184038,"35 Rue Edmond De Goncourt, 91210 Draveil, France",48.664028,2.421357,"2,421262264248,664146668",35,,Rue Edmond De Goncourt,,Draveil,91210,Draveil,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,24911","48,593077",0.111195079952792,"12 Boulevard Pierre Brossolette, 91290 Arpajon, France",48.593078,2.24911,"2,2491148,593077",12,,Boulevard Pierre Brossolette,,Arpajon,91290,Arpajon,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,510669","48,702108",0,"Clinique Médicale Les Jardins de Brunoy, 38 Route de Brie, 91800 Brunoy, France",48.7014557,2.51116585516163,"2,51066948,702108",38,Clinique Médicale Les Jardins de Brunoy,Route de Brie,,Sauvageon,91800,Brunoy,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,518656","48,703192",0.495893571891906,"86 Rue Du Rôle, 91800 Brunoy, France",48.703195,2.518651,"2,51865648,703192",86,,Rue Du Rôle,,Brunoy,91800,Brunoy,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,449656","48,630971",0,"2 Avenue De Mousseau, 91000 Evry, France",48.630971,2.449656,"2,44965648,630971",2,,Avenue De Mousseau,,Évry,91000,Evry,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,370522","48,692268",0,"33 Avenue De La Cour De France, 91260 Juvisy-sur-Orge, France",48.692268,2.370522,"2,37052248,692268",33,,Avenue De La Cour De France,,Juvisy-sur-Orge,91260,Juvisy-sur-Orge,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,3030587","48,6897202",0,"Clinique de l'Yvette, Rue des Chanterelles, 91160 Longjumeau, France",48.68940645,2.30312749630149,"2,303058748,6897202",,Clinique de l'Yvette,Rue des Chanterelles,Balizy,,91160,Longjumeau,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,291521","48,73135",0.739977763942327,"Hôpital privé Jacques Cartier, Avenue du Noyer Lambert, 91300 Massy, France",48.73093715,2.29193793761406,"2,29152148,73135",,Hôpital privé Jacques Cartier,Avenue du Noyer Lambert,,Les Peupliers,91300,Massy,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,1269726","48,3563944",4.60287460841124,"Clinique de Saclas, Rue du Creux de la Borne, 91690 Saclas, France",48.3560147,2.12800573448537,"2,126972648,3563944",,Clinique de Saclas,Rue du Creux de la Borne,,Saclas,91690,Saclas,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2994658999","48,660053",2.593863860083,"Le petit prince, Rue Antoine de Saint-Exupéry, 91700 Villiers-sur-Orge, France",48.65990685,2.29911581898572,"2,299465899948,660053",,Le petit prince,Rue Antoine de Saint-Exupéry,,Résidence du Parc,91700,Villiers-sur-Orge,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,496141","48,712458",0,"31 Avenue De l’Abbaye, 91330 Yerres, France",48.712458,2.496141,"2,49614148,712458",31,,Avenue De l’Abbaye,,Yerres,91330,Yerres,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,405447","48,656932",0.111195080742881,"8 Rue Du Clos, 91130 Ris-Orangis, France",48.656933,2.405447,"2,40544748,656932",8,,Rue Du Clos,,Ris-Orangis,91130,Ris-Orangis,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,4100969999","48,71871",14.7888368467196,"111 Rue Caron, 91200 Athis-Mons, France",48.718592,2.41019,"2,410096999948,71871",111,,Rue Caron,,Athis-Mons,91200,Athis-Mons,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,452856","48,72354",4.85065111805916,"Chemin de la Bassinette, 94190 Villeneuve-Saint-Georges, France",48.7239103,2.451949,"2,45285648,72354",,Chemin de la Bassinette,Chemin de la Bassinette,,,94190,Villeneuve-Saint-Georges,,Val-de-Marne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,282729","48,659279",5.58001803523169,"1 Rue André Chermette, 91310 Longpont-sur-Orge, France",48.6593,2.28266,"2,28272948,659279",1,,Rue André Chermette,,Longpont-Sur-Orge,91310,Longpont-sur-Orge,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,3737784999","48,6677358",38.9938249796628,"2 Rue Horace De Choiseul, 91170 Viry-Châtillon, France",48.668081,2.373872,"2,373778499948,6677358",2,,Rue Horace De Choiseul,,Viry-Châtillon,91170,Viry-Châtillon,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,4600470385","48,7146291",0,"3 Place Boileau, 91560 Crosne, France",48.7146058,2.4597211,"2,460047038548,7146291",3,Place Boileau,Place Boileau,,,91560,Crosne,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,407374","48,657015",0.13326470542676,"55 Rue Albert Rémy, 91130 Ris-Orangis, France",48.657016,2.407373,"2,40737448,657015",55,,Rue Albert Rémy,,Ris-Orangis,91130,Ris-Orangis,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,188645","48,699919",0,"École primaire privée Sainte-Suzanne, 3 Avenue du Maréchal Foch, 91400 Orsay, France",48.70005755,2.18834329400367,"2,18864548,699919",3,École primaire privée Sainte-Suzanne,Avenue du Maréchal Foch,,Orsay Centre,91400,Orsay,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,538795","48,681564",0.111195079952792,"20 Route De Boussy-Saint-Antoine, 91480 Quincy-sous-Sénart, France",48.681565,2.538795,"2,53879548,681564",20,,Route De Boussy-Saint-Antoine,,Quincy-Sous-Senart,91480,Quincy-sous-Sénart,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,425982","48,637682",34.3898166445861,"2 Rue Jean Anouilh, 91000 Evry, France",48.637625,2.425522,"2,42598248,637682",2,,Rue Jean Anouilh,,Évry,91000,Evry,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,1778574999","48,7253929",0.81730054206313,"Rue de la Martinière, 91400 Saclay, France",48.7253776,2.1778843,"2,177857499948,7253929",,Rue de la Martinière,Rue de la Martinière,Campus Urbain de Paris-Saclay,,91400,Saclay,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,215565","48,767262",2.59669882454828,"Route de Gisy, 91570 Vauboyen, France",48.7673788,2.2155125,"2,21556548,767262",,Route de Gisy,Route de Gisy,,,91570,Vauboyen,,Essonne,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,485309","48,604117",7.90591679956217,"8 Rue Du Bas Coudray, 91100 Corbeil-Essonnes, France",48.604176,2.485249,"2,48530948,604117",8,,Rue Du Bas Coudray,,Corbeil-Essonnes,91100,Corbeil-Essonnes,,Essonne,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,217664","48,844985",0,"35 Rue Dailly, 92210 Saint-Cloud, France",48.844985,2.217664,"2,21766448,844985",35,,Rue Dailly,,Saint-Cloud,92210,Saint-Cloud,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,253535","48,900981",0.0730954584975699,"30 Rue Kilford, 92400 Courbevoie, France",48.900981,2.253534,"2,25353548,900981",30,,Rue Kilford,,Courbevoie,92400,Courbevoie,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,223763","48,912309",1.93792479649719,"Hôpital Max Fourestier, Rue des Hêtres, 92000 Nanterre, France",48.9137878,2.22248879356887,"2,22376348,912309",,Hôpital Max Fourestier,Rue des Hêtres,Quartier du Petit Nanterre,Le Clos des Orchidées,92000,Nanterre,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,262517","48,890967",20.563240938921,"37 Boulevard Du Général Leclerc, 92200 Neuilly-sur-Seine, France",48.891053,2.262268,"2,26251748,890967",37,,Boulevard Du Général Leclerc,,Neuilly-sur-Seine,92200,Neuilly-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,241969","48,878729",19.1379974835341,"6 Boulevard Richard Wallace, 92800 Puteaux, France",48.878829,2.242182,"2,24196948,878729",6,,Boulevard Richard Wallace,,Puteaux,92800,Puteaux,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,187231","48,876664",0,"Centre Hospitalier Stell, 1 Rue Charles Drot, 92500 Rueil-Malmaison, France",48.8766114,2.1871533,"2,18723148,876664",1,Centre Hospitalier Stell,Rue Charles Drot,Village Coteaux,,92500,Rueil-Malmaison,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,218156","48,84385",0.111195079952792,"3 Place De Silly, 92210 Saint-Cloud, France",48.843851,2.218156,"2,21815648,84385",3,,Place De Silly,,Saint-Cloud,92210,Saint-Cloud,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,202055","48,821014",13.0851716534058,"Centre Hospitalier des Quatre Villes, 141 Grande Rue, 92310 Sèvres, France",48.82052875,2.20280600663833,"2,20205548,821014",141,Centre Hospitalier des Quatre Villes,Grande Rue,Les Bruyères,La Caille,92310,Sèvres,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,269243","48,823079",0,"30 Avenue Victor Cresson, 92130 Issy-les-Moulineaux, France",48.82306,2.26921228854333,"2,26924348,823079",30,,Avenue Victor Cresson,Quartier Centre-Ville / Corentin Celton / Les Varennes,,92130,Issy-les-Moulineaux,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,27874","48,892163",0.111195080742881,"4 Rue Kléber, 92300 Levallois-Perret, France",48.892164,2.27874,"2,2787448,892163",4,,Rue Kléber,,Levallois-Perret,92300,Levallois-Perret,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,221255","48,87121",0,"Hôpital Foch, Avenue Franklin Roosevelt, 92150 Suresnes, France",48.87084625,2.22215746233314,"2,22125548,87121",,Hôpital Foch,Avenue Franklin Roosevelt,Quartier Centre-Ville,,92150,Suresnes,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,281309","48,890198",0.266154821202944,"1 Rue Barbès, 92300 Levallois-Perret, France",48.8902,2.281311,"2,28130948,890198",1,,Rue Barbès,,Levallois-Perret,92300,Levallois-Perret,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,27454","48,783262",0,"Centre Chirurgical Marie Lannelongue, 133 Avenue de la Résistance, 92350 Le Plessis-Robinson, France",48.78428155,2.2733369569594,"2,2745448,783262",133,Centre Chirurgical Marie Lannelongue,Avenue de la Résistance,Cité Basse,,92350,Le Plessis-Robinson,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,313917","48,906407",3.68062816773483,"Résidence Jean Prouvé, Rue Georges Boisseau, 92110 Clichy-la-Garenne, France",48.90662205,2.31387494185448,"2,31391748,906407",,Résidence Jean Prouvé,Rue Georges Boisseau,,Clichy,92110,Clichy-la-Garenne,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,316797","48,74572",0,"Hôpital Psychiatrique Erasme, 143 Avenue Armand Guillebaud, 92160 Antony, France",48.74566565,2.31724206272006,"2,31679748,74572",143,Hôpital Psychiatrique Erasme,Avenue Armand Guillebaud,,Résidence de la Butte,92160,Antony,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2502329","48,8409203",5.18419144175521,"Clinique Montevideo, 44 Rue de la Tourelle, 92100 Boulogne-Billancourt, France",48.84101225,2.25008608501297,"2,250232948,8409203",44,Clinique Montevideo,Rue de la Tourelle,Les Princes-Marmottan,Boulogne-Billancourt,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2006029957","48,89226865",0,"21 Rue Raymond Barbet, 92000 Nanterre, France",48.89226865,2.20060299574026,"2,200602995748,89226865",21,,Rue Raymond Barbet,Quartier du Centre,,92000,Nanterre,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,241276","48,835409",2.47968463095676,"4 Jardin De La Mairie, 92100 Boulogne-Billancourt, France",48.835391,2.241256,"2,24127648,835409",4,,Jardin De La Mairie,,Boulogne-Billancourt,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,223763","48,912309",1.93792479649719,"Hôpital Max Fourestier, Rue des Hêtres, 92000 Nanterre, France",48.9137878,2.22248879356887,"2,22376348,912309",,Hôpital Max Fourestier,Rue des Hêtres,Quartier du Petit Nanterre,Le Clos des Orchidées,92000,Nanterre,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,1989737","48,8523545",1.77378289790026,"Clinique de Rochebrune, Allée Henry Wilson, 92380 Garches, France",48.85249975,2.1985284200193,"2,198973748,8523545",,Clinique de Rochebrune,Allée Henry Wilson,,Garches,92380,Garches,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,215083","48,821541",2.39932279289502,"26 Rue Auguste Rodin, 92310 Sèvres, France",48.821534,2.215114,"2,21508348,821541",26,,Rue Auguste Rodin,,Sèvres,92310,Sèvres,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,292736","48,908534",0.111195079952792,"107 Quai Du Docteur Dervaux, 92600 Asnières-sur-Seine, France",48.908535,2.292736,"2,29273648,908534",107,,Quai Du Docteur Dervaux,,Asnières-sur-Seine,92600,Asnières-sur-Seine,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,283934","48,806325",0.0732337909634428,"25 Avenue De La Paix, 92320 Châtillon, France",48.806325,2.283933,"2,28393448,806325",25,,Avenue De La Paix,,Châtillon,92320,Châtillon,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,271801","48,91481",0,"Rue Mertens, 92270 Bois-Colombes, France",48.91481,2.271801,"2,27180148,91481",,Rue Mertens,Rue Mertens,,,92270,Bois-Colombes,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2326613","48,8465664",1.07334951972116,"49 Rue Saint-Denis, 92100 Boulogne-Billancourt, France",48.8465569,2.2326587,"2,232661348,8465664",49,,Rue Saint-Denis,Parchamp - Albert Kahn,,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,2188068","48,828508",141.23880285129,"24 Rue Brancas, 92310 Sèvres, France",48.827343,2.218038,"2,218806848,828508",24,,Rue Brancas,,Sèvres,92310,Sèvres,,Hauts-de-Seine,Ile-of-France,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,252659","48,788183",87.3033722622792,"Groupe Hospitalier Paul Guiraud - Site de Clamart, 1 Rue Andras Beck, 92140 Clamart, France",48.78675315,2.25241644343284,"2,25265948,788183",1,Groupe Hospitalier Paul Guiraud - Site de Clamart,Rue Andras Beck,Jardin Parisien,,92140,Clamart,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,237109","48,849043",0,"Hôpital Ambroise Paré, Avenue Charles de Gaulle, 92100 Boulogne-Billancourt, France",48.84870325,2.23554938634412,"2,23710948,849043",,Hôpital Ambroise Paré,Avenue Charles de Gaulle,Parchamp - Albert Kahn,,92100,Boulogne-Billancourt,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,253722","48,789873",0.406499149900386,"Hôpital Antoine Béclère, Avenue Claude Trébignaud, 92140 Clamart, France",48.7884514,2.25452012040598,"2,25372248,789873",,Hôpital Antoine Béclère,Avenue Claude Trébignaud,Jardin Parisien,,92140,Clamart,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,30849","48,907535",0,"Hopital Beaujon, 100 Boulevard du Général Leclerc, 92110 Clichy-la-Garenne, France",48.9082025,2.31035271392325,"2,3084948,907535",100,Hopital Beaujon,Boulevard du Général Leclerc,,,92110,Clichy-la-Garenne,,Hauts-de-Seine,Ile-de-France,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
