original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,suburb,district,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"8,735141","41,922992",0,"Centre hospitalier Notre-Dame de la Miséricorde, Route de l'Hôpital, 20000 Ajaccio, France",41.92294075,8.7330130400705,"8,73514141,922992",Centre hospitalier Notre-Dame de la Miséricorde,,Route de l'Hôpital,20000,,,Ajaccio,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8,747547","41,94422",82.6929384877239,"326 Residence À Mandarina Chem Finosello, 20090 Ajaccio, France",41.943518,8.747217,"8,74754741,94422",,326,Residence À Mandarina Chem Finosello,20090,,Ajaccio,Ajaccio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,735379","41,923675",24.1874848835175,"12 Avenue Napoleon Iii, 20090 Ajaccio, France",41.92358,8.735116,"8,73537941,923675",,12,Avenue Napoleon Iii,20090,,Ajaccio,Ajaccio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,276091","41,59807",54.2362311402124,"56 Route De Bastia, 20137 Porto-Vecchio, France",41.598508,9.275804,"9,27609141,59807",,56,Route De Bastia,20137,,Porto-Vecchio,Porto-Vecchio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,160486","41,388016",44.9772506776943,"24 Rue Des Bocches, 20169 Bonifacio, France",41.387772,9.160056,"9,16048641,388016",,24,Rue Des Bocches,20169,,Bonifacio,Bonifacio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,8307626","41,9997675",807.167243796029,"2105 Aiitana, 20167 Sarrola-Carcopino, France",42.003756,8.822601,"8,830762641,9997675",,2105,Aiitana,20167,,Sarrola-Carcopino,Sarrola-Carcopino,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,736702","41,927916",0.0827275909553988,"1a Rue Saint Antoine, 20000 Ajaccio, France",41.927916,8.736701,"8,73670241,927916",,1a,Rue Saint Antoine,20000,,Ajaccio,Ajaccio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,748946","41,941988",0.962782506902314,"20090 Ajaccio, France",41.9417861,8.7481065,"8,74894641,941988",,,,20090,,,Ajaccio,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8,736313","41,92558",38.2599132561605,"6 Rue Du Comte Bacciochi, 20000 Ajaccio, France",41.92524,8.736242,"8,73631341,92558",,6,Rue Du Comte Bacciochi,20000,,Ajaccio,Ajaccio,,Corse-du-Sud,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,9747199999","41,621822",0,"Sous-Préfecture, Rue Paccialedda Soprana, 20100 Sartène, France",41.6217941,8.97493349892688,"8,974719999941,621822",Sous-Préfecture,,Rue Paccialedda Soprana,20100,,Pacialedda,Sartène,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8,7296193838","41,915203951",0,"Hospice Eugénie, Rue Colomba, 20000 Ajaccio, France",41.9150361,8.72944508816402,"8,729619383841,915203951",Hospice Eugénie,,Rue Colomba,20000,Quartier des Étrangers,,Ajaccio,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8,91567","41,943204",4.66651359191142,"20117 Ocana, France",41.947781,8.9126774,"8,9156741,943204",,,,20117,,,Ocana,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"8,738071","41,916516",4.42451825385667,"Boulevard Lantivy, 20000 Ajaccio, France",41.9165442,8.7378846,"8,73807141,916516",Boulevard Lantivy,,Boulevard Lantivy,20000,Vieille Ville,,Ajaccio,,South Corsica,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,434643","42,681442",3.73428290594062,"Chemin de Falconaja, 20600 Bastia, France",42.6816451,9.433332,"9,43464342,681442",Chemin de Falconaja,,Chemin de Falconaja,20600,,,Bastia,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,150666","42,305643",6.90067990668246,"1 Cours Paoli, 20250 Corte, France",42.30569685,9.15084330585194,"9,15066642,305643",,1,Cours Paoli,20250,Quartier Calanche,,Corte,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,44533","42,699486",3.00337913424671,"3f Boulevard Benoite Danesi, 20200 Bastia, France",42.699513,9.445329,"9,4453342,699486",,3f,Boulevard Benoite Danesi,20200,,Bastia,Bastia,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,448411","42,702254",19.8505182929494,"5bis Rue Gabriel Peri, 20200 Bastia, France",42.702079,9.448459,"9,44841142,702254",,5bis,Rue Gabriel Peri,20200,,Bastia,Bastia,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,433182","42,656579",0.077041580699652,"Groupe scolaire U Rustincu, Via di u 5 di maghju, 20600 Furiani, France",42.65692525,9.43319862361717,"9,43318242,656579",Groupe scolaire U Rustincu,,Via di u 5 di maghju,20600,,Bastio,Furiani,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,355503","42,632426",6.19707943456709,"30 Carrughju Jean Franchi, 20232 Oletta, France",42.632403,9.355572,"9,35550342,632426",,30,Carrughju Jean Franchi,20232,,Oletta,Oletta,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,4508809999","42,697283",0,"Place de l'Hôtel de Ville, 20297 Bastia, France",42.69712,9.45085145419255,"9,450880999942,697283",Place de l'Hôtel de Ville,,Place de l'Hôtel de Ville,20297,,,Bastia,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,421791","42,897594",4.7611082250144,"20228 Luri, France",42.8976991,9.420459,"9,42179142,897594",,,,20228,,,Luri,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,445493","42,701042",0.111195079952792,"17 Rue Marcel Paul, 20200 Bastia, France",42.701043,9.445493,"9,44549342,701042",,17,Rue Marcel Paul,20200,,Bastia,Bastia,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,427504","42,553943",0.691995779904566,"61 Chjassu Suttanu, 20290 Borgo, France",42.553945,9.427496,"9,42750442,553943",,61,Chjassu Suttanu,20290,,Borgo,Borgo,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,154076","42,301602",0,"Centre Hospitalier Intercommunal Corte Tattone, Place Porette, 20250 Corte, France",42.30190205,9.15432672200714,"9,15407642,301602",Centre Hospitalier Intercommunal Corte Tattone,,Place Porette,20250,,Porette,Corte,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,452463","42,706365",0.236926129375159,"11 Rue De l’Imperatrice Eugenie, 20200 Bastia, France",42.706367,9.452464,"9,45246342,706365",,11,Rue De l’Imperatrice Eugenie,20200,,Bastia,Bastia,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,442673","42,578398",47.9416817901535,"1000 Route Du Champ d’Aviaton, 20290 Borgo, France",42.578599,9.443191,"9,44267342,578398",,1000,Route Du Champ d’Aviaton,20290,,Borgo,Borgo,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,944837","42,63233",4.89824018733621,"Rue de Bandol, 20220 L'Île-Rousse, France",42.6323051,8.9447862,"8,94483742,63233",Rue de Bandol,,Rue de Bandol,20220,,,L'Île-Rousse,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"9,5144732","42,1135718",25.2702415368498,"65 Route Du Roi Theodore, 20270 Aléria, France",42.113735,9.51426,"9,514473242,1135718",,65,Route Du Roi Theodore,20270,Caterragio,Aleria,Aléria,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"8,762277","42,548055",8.1678546886482,"631 Chemin De Guazzole, 20260 Calvi, France",42.548038,8.762374,"8,76227742,548055",,631,Chemin De Guazzole,20260,,Calvi,Calvi,,Haute-Corse,Corsica,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"9,4508809999","42,697283",0,"Place de l'Hôtel de Ville, 20297 Bastia, France",42.69712,9.45085145419255,"9,450880999942,697283",Place de l'Hôtel de Ville,,Place de l'Hôtel de Ville,20297,,,Bastia,,Haute-Corse,Corsica,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0944594","44,1453078",0,"Centre hospitalier Alès-Cévennes, 152 Rue André Gide, 30520 Saint-Martin-de-Valgalgues, France",44.1454725,4.09695225893998,"4,094459444,1453078",Centre hospitalier Alès-Cévennes,152,Rue André Gide,30520,,,Saint-Martin-de-Valgalgues,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,617194","44,161862",14.3758252682225,"2 Allee Du Docteur Schweitzer, 30200 Bagnols-sur-Cèze, France",44.161986,4.617245,"4,61719444,161862",,2,Allee Du Docteur Schweitzer,30200,,Bagnols-Sur-Ceze,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,638533","43,807008",1.25349889056899,"2 Boulevard Marechal Foch, 30300 Beaucaire, France",43.807003,4.638547,"4,63853343,807008",,2,Boulevard Marechal Foch,30300,,Beaucaire,Beaucaire,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,4806519999","44,271771",0,"Mairie d'Issirac, Rue du Soleil Couchant, 30760 Issirac, France",44.2717645,4.48056080221154,"4,480651999944,271771",Mairie d'Issirac,,Rue du Soleil Couchant,30760,,,Issirac,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,419764","44,012424",2.52221668346587,"6bis Rue Entre Les Tours, 30700 Uzès, France",44.012417,4.419794,"4,41976444,012424",,6bis,Rue Entre Les Tours,30700,,Uzes,Uzès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,607324","43,991756",3.29684467099676,"2 Avenue Emmanuel d’Alzon, 30120 Le Vigan, France",43.991753,3.607283,"3,60732443,991756",,2,Avenue Emmanuel d’Alzon,30120,,Le Vigan,Le Vigan,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,415353","44,008843",0.793320078729181,"1ter Chemin Du Paradis, 30700 Uzès, France",44.008846,4.415344,"4,41535344,008843",,1ter,Chemin Du Paradis,30700,,Uzes,Uzès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,976745","44,402338",7.64593430558529,"44 Impasse Du Labadie, 30450 Ponteils-et-Brésis, France",44.402302,3.976827,"3,97674544,402338",,44,Impasse Du Labadie,30450,,Ponteils-Et-Bresis,Ponteils-et-Brésis,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,627453","44,161217",2.4678887560742,"D 165, 30200 Bagnols-sur-Cèze, France",44.1643602,4.6296056,"4,62745344,161217",D 165,,D 165,30200,,,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,12004","44,133265",0.903767048209762,"38bis Chemin Des Espinaux, 30340 Saint-Privat-des-Vieux, France",44.133257,4.120042,"4,1200444,133265",,38bis,Chemin Des Espinaux,30340,,Alès,Saint-Privat-des-Vieux,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,75213","43,962731",5.72868936456876,"275 Avenue Charles De Gaulle, 30133 Les Angles, France",43.962779,4.752104,"4,7521343,962731",,275,Avenue Charles De Gaulle,30133,,Les Angles,Les Angles,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,094901","44,148614",0.111195079952792,"414 Chemin Des Potences, 30100 Alès, France",44.148615,4.094901,"4,09490144,148614",,414,Chemin Des Potences,30100,,Alès,Alès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,605982","44,159854",3.47048231536455,"8 Rue Les Bastides De Fontresquières, 30200 Bagnols-sur-Cèze, France",44.159884,4.605994,"4,60598244,159854",,8,Rue Les Bastides De Fontresquières,30200,,Bagnols-Sur-Ceze,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,356128","43,81656",0.898436742038799,"Polyclinique du Grand Sud, Avenue de Saint-André de Codols, 30947 Nimes, France",43.81609105,4.35530874150954,"4,35612843,81656",Polyclinique du Grand Sud,,Avenue de Saint-André de Codols,30947,Capouchiné,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,610059","44,155356",6.75919645521016,"Laboratoire de Biologie Médicale Bioaxiome Parc, 11 Rue du Parc, 30200 Bagnols-sur-Cèze, France",44.1553575,4.6099743,"4,61005944,155356",Laboratoire de Biologie Médicale Bioaxiome Parc,11,Rue du Parc,30200,,Bagnols-Sur-Ceze,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,315011","43,816236",0.837699133306203,"Rue Louis Proust, 30907 Nimes, France",43.8160941,4.3147751,"4,31501143,816236",Rue Louis Proust,,Rue Louis Proust,30907,Mas Roman,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,2752216999","43,8236451",3.6287928052479,"Centre Médical l'Égrégore, Chemin du Sémaphore, 30820 Caveirac, France",43.82424605,4.27531338855759,"4,275221699943,8236451",Centre Médical l'Égrégore,,Chemin du Sémaphore,30820,,Caveirac,Caveirac,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,077927","44,083566",18.4128211952621,"85a Rue Des Marmoussets, 30380 Saint-Christol-lès-Alès, France",44.083585,4.078156,"4,07792744,083566",,85a,Rue Des Marmoussets,30380,,Saint-Christol-Les-Ales,Saint-Christol-lès-Alès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,0833519999","44,127204",3.250885611301,"38 Avenue du Général de Gaulle, 30100 Alès, France",44.12729,4.08343041666667,"4,083351999944,127204",,38,Avenue du Général de Gaulle,30100,Les Prés Saint-Jean,,Alès,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,109047","44,116914",8.95021639557741,"1655 Chemin De Trespeaux, 30100 Alès, France",44.116962,4.108957,"4,10904744,116914",,1655,Chemin De Trespeaux,30100,,Alès,Alès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,340359","43,815728",4.73620055478022,"30907 Nimes, France",43.8157806,4.3404537,"4,34035943,815728",,,,30907,Pissevin,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,6100596","44,1553564",6.80610375002381,"Laboratoire de Biologie Médicale Bioaxiome Parc, 11 Rue du Parc, 30200 Bagnols-sur-Cèze, France",44.1553575,4.6099743,"4,610059644,1553564",Laboratoire de Biologie Médicale Bioaxiome Parc,11,Rue du Parc,30200,,Bagnols-Sur-Ceze,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,1513764","43,9446996",308.074421102844,"552 Chemin Du Chateau d’Eau, 30350 Montagnac, France",43.942184,4.149764,"4,151376443,9446996",,552,Chemin Du Chateau d’Eau,30350,,Montagnac,Montagnac,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,2752216999","43,8236451",3.6287928052479,"Centre Médical l'Égrégore, Chemin du Sémaphore, 30820 Caveirac, France",43.82424605,4.27531338855759,"4,275221699943,8236451",Centre Médical l'Égrégore,,Chemin du Sémaphore,30820,,Caveirac,Caveirac,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,6235831","44,160481",9.08325534606404,"6 Rue Félix Germain, 30200 Bagnols-sur-Cèze, France",44.160554,4.623532,"4,623583144,160481",,6,Rue Félix Germain,30200,,Bagnols-Sur-Ceze,Bagnols-sur-Cèze,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,021555","44,211719",38.0879729658049,"1 Rue Louis Gourdouze, 30110 Les Salles-du-Gardon, France",44.212048,4.021688,"4,02155544,211719",,1,Rue Louis Gourdouze,30110,,Les Salles-Du-Gardon,Les Salles-du-Gardon,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,086644","44,121389",2.39993738443636,"45 Avenue Carnot, 30100 Alès, France",44.121402,4.086668,"4,08664444,121389",,45,Avenue Carnot,30100,,Alès,Alès,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,373811","43,847193",4.60757039726395,"Institut national supérieur du professorat et de l'éducation, 62 Rue Jean Bouin, 30000 Nimes, France",43.8469928,4.37341657555335,"4,37381143,847193",Institut national supérieur du professorat et de l'éducation,62,Rue Jean Bouin,30000,Richelieu,Nîmes,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,794061","43,956919",0,"55 Avenue Gabriel Peri, 30400 Villeneuve-lès-Avignon, France",43.956919,4.794061,"4,79406143,956919",,55,Avenue Gabriel Peri,30400,,Villeneuve-Les-Avignon,Villeneuve-lès-Avignon,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,555696","43,936841",2.91697175871675,"30210 Remoulins, France",43.9368821,4.55594255398497,"4,55569643,936841",,,,30210,,,Remoulins,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,021086","43,909399",187.468995423236,"1903 Chemin d’Orthoux, 30260 Quissac, France",43.911002,4.021811,"4,02108643,909399",,1903,Chemin d’Orthoux,30260,,Quissac,Quissac,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,379721","43,853785",1.89188530612319,"13 Rue Des Sophoras, 30000 Nimes, France",43.853796,4.379739,"4,37972143,853785",,13,Rue Des Sophoras,30000,,Nîmes,Nimes,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,324432","43,833408",7.02931307246242,"626 Chemin De Valdegour, 30900 Nimes, France",43.833347,4.324409,"4,32443243,833408",,626,Chemin De Valdegour,30900,,Nîmes,Nimes,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,579389","43,976569",73.1672363441005,"319 Route d’Aulas, 30120 Molières-Cavaillac, France",43.976663,3.580294,"3,57938943,976569",,319,Route d’Aulas,30120,,Molieres-Cavaillac,Molières-Cavaillac,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,172845","43,721073",0.778824904810649,"6 Rue De La Poujade, 30660 Gallargues-le-Montueux, France",43.721079,4.17284,"4,17284543,721073",,6,Rue De La Poujade,30660,,Gallargues-Le-Montueux,Gallargues-le-Montueux,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,588202","44,005298",3.92907737035842,"D 190, 30120 Aulas, France",44.0052674,3.5882393,"3,58820244,005298",D 190,,D 190,30120,,,Aulas,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,292936","43,902293",0,"Les Couleurs, Place de la Mairie, 84220 Roussillon, France",43.90235505,5.29292072115839,"5,29293643,902293",Les Couleurs,,Place de la Mairie,84220,,,Roussillon,PAC,Vaucluse,Provence-Alpes-Côte d'Azur,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,021086","43,909399",187.468995423236,"1903 Chemin d’Orthoux, 30260 Quissac, France",43.911002,4.021811,"4,02108643,909399",,1903,Chemin d’Orthoux,30260,,Quissac,Quissac,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,349547","43,832201",1.39397408496302,"Avenue Kennedy, 30033 Nimes, France",43.8321886,4.3494176,"4,34954743,832201",Avenue Kennedy,,Avenue Kennedy,30033,La Placette,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,318796","43,822525",7.93150425796036,"4 Place Du Professeur Robert Debré, 30900 Nimes, France",43.822595,4.318815,"4,31879643,822525",,4,Place Du Professeur Robert Debré,30900,,Nîmes,Nimes,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,29409","43,861219",3.33934530046042,"Chemin du Mas de Puech Méjean, 30820 Nimes, France",43.8612371,4.2932688,"4,2940943,861219",Chemin du Mas de Puech Méjean,,Chemin du Mas de Puech Méjean,30820,,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,136553","43,537127",27.384620714962,"34 Quai General De Gaulle, 30240 Le Grau-du-Roi, France",43.537282,4.136289,"4,13655343,537127",,34,Quai General De Gaulle,30240,,Le Grau-Du-Roi,Le Grau-du-Roi,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,337885","43,832725",2.89251097280958,"Chemin du Belvédère, 30907 Nimes, France",43.8326209,4.3381065,"4,33788543,832725",Chemin du Belvédère,,Chemin du Belvédère,30907,Montaury,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,318796","43,822525",7.93150425796036,"4 Place Du Professeur Robert Debré, 30900 Nimes, France",43.822595,4.318815,"4,31879643,822525",,4,Place Du Professeur Robert Debré,30900,,Nîmes,Nimes,,Gard,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,356128","43,81656",0.898436742038799,"Polyclinique du Grand Sud, Avenue de Saint-André de Codols, 30947 Nimes, France",43.81609105,4.35530874150954,"4,35612843,81656",Polyclinique du Grand Sud,,Avenue de Saint-André de Codols,30947,Capouchiné,,Nimes,,Gard,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,597234","42,791817",11.8472375573376,"Centre de Convalescence et Gérontologie, 4 Avenue Alexandre Dumas, 31110 Bagnères-de-Luchon, France",42.7917123,0.5972071,"0,59723442,791817",Centre de Convalescence et Gérontologie,4,Avenue Alexandre Dumas,31110,,Bagneres-De-Luchon,Bagnères-de-Luchon,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,706414","43,115046",3.68895814824922,"Avenue de Saint-Plancard, 31800 Saint-Gaudens, France",43.1142027,0.709846,"0,70641443,115046",Avenue de Saint-Plancard,,Avenue de Saint-Plancard,31800,,,Saint-Gaudens,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,003814","43,454278",4.99495474206785,"39 Avenue De Saint-Ferréol, 31250 Revel, France",43.454316,2.003781,"2,00381443,454278",,39,Avenue De Saint-Ferréol,31250,Revel,Revel,Revel,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,42436","43,559634",0.893202668786155,"134 Route d’Espagne, 31100 Toulouse, France",43.559626,1.424359,"1,4243643,559634",,134,Route d’Espagne,31100,,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,485161","43,641607",1.53797525298142,"25 Rue Paule Raymondis, 31200 Toulouse, France",43.6416055,1.48518,"1,48516143,641607",,25,Rue Paule Raymondis,31200,Toulouse Est,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,203212","43,257921",0,"Maison à pans de bois, Rue de l'Évêché, 31310 Rieux-Volvestre, France",43.2580071,1.20321415663878,"1,20321243,257921",Maison à pans de bois,,Rue de l'Évêché,31310,,,Rieux-Volvestre,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,3170079999","43,6570992",1.41157508913116,"Route de Mondonville, 31700 Cornebarrieu, France",43.6578613,1.3150415,"1,317007999943,6570992",Route de Mondonville,,Route de Mondonville,31700,,,Cornebarrieu,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,309542","43,443209",0.849386506338847,"Hôpital local de Muret, Chemin des Lacs, 31600 Muret, France",43.44286135,1.31202207959503,"1,30954243,443209",Hôpital local de Muret,,Chemin des Lacs,31600,,,Muret,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,7283958","43,118151",8.49813104963069,"9 Rue Romain Rolland, 31800 Saint-Gaudens, France",43.118161,0.728292,"0,728395843,118151",,9,Rue Romain Rolland,31800,,Saint-Gaudens,Saint-Gaudens,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,401794","43,606232",0,"Hôpital Purpan, 1 Rue Hilaire Chardonnet, 31027 Toulouse, France",43.6091822,1.40092661372733,"1,40179443,606232",Hôpital Purpan,1,Rue Hilaire Chardonnet,31027,Toulouse Ouest,Arènes Romaines - Saint-Martin-du-Touch,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,415688","43,594335",0.946089010952262,"1 Rue Prends Y Garde, 31300 Toulouse, France",43.594327,1.415692,"1,41568843,594335",,1,Rue Prends Y Garde,31300,,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,456843","43,552705",49.62279556069,"12 Chemin De Pouvourville, 31400 Toulouse, France",43.553149,1.456781,"1,45684343,552705",,12,Chemin De Pouvourville,31400,,Toulouse,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,346308","43,622062",0.111195079952792,"24 Avenue Jean Monnet, 31770 Colomiers, France",43.622063,1.346308,"1,34630843,622062",,24,Avenue Jean Monnet,31770,,Colomiers,Colomiers,,Haute-Garonne,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,292936","43,902293",0,"Les Couleurs, Place de la Mairie, 84220 Roussillon, France",43.90235505,5.29292072115839,"5,29293643,902293",Les Couleurs,,Place de la Mairie,84220,,,Roussillon,PAC,Vaucluse,Provence-Alpes-Côte d'Azur,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,4385465999","43,6259319",3.8201388220187,"100 Boulevard Pierre et Marie Curie, 31200 Toulouse, France",43.625907,1.4385139,"1,438546599943,6259319",,100,Boulevard Pierre et Marie Curie,31200,Toulouse Nord,Minimes - Barrière de Paris,Toulouse,,Haute-Garonne,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
