codigo,nome,latitude,longitude,codigo_re,population,admin_name,capital
3026229,Châteauneuf-le-Rouge,43.4897,5.5697,13,2307,Provence-Alpes-Côte d’Azur,
3007636,Lanmeur,48.6472,-3.7153,5,2307,Bretagne,
2983165,Rocroi,49.9253,4.5214,1,2307,Grand Est,
6450040,Bachant,50.2147,3.8644,11,2306,Hauts-de-France,
2991027,Nalliers,46.4708,-1.0289,12,2306,Pays de la Loire,
3018928,Fauville-en-Caux,49.6533,0.5914,10,2305,Normandie,
2993028,Montardon,43.3758,-0.3406,2,2305,Nouvelle-Aquitaine,
3009804,La Couture-Boussey,48.8969,1.4047,10,2305,Normandie,
3029603,Buis-les-Baronnies,44.2753,5.2744,3,2305,Auvergne-Rhône-Alpes,
12277373,Monnetier,46.1617,6.2311,3,2304,Auvergne-Rhône-Alpes,
2979552,Saint-Hilaire-de-Chaléons,47.1031,-1.865,12,2304,Pays de la Loire,
2980098,Saint-Folquin,50.9464,2.1222,11,2303,Hauts-de-France,
2979551,Saint-Hilaire-de-Clisson,47.0622,-1.3094,12,2303,Pays de la Loire,
6427439,Saint-Germain-la-Blanche-Herbe,49.1897,-0.4108,10,2302,Normandie,
3028215,Caudebec-en-Caux,49.5264,0.7261,10,2302,Normandie,
3034024,Beautiran,44.7036,-0.4522,2,2301,Nouvelle-Aquitaine,
6442417,Saint-Germain-du-Plain,46.7006,4.9844,4,2300,Bourgogne-Franche-Comté,
2983246,Rochemaure,44.5875,4.7039,3,2299,Auvergne-Rhône-Alpes,
2982067,Sablons,45.3181,4.7731,3,2297,Auvergne-Rhône-Alpes,
6449531,Bazancourt,49.3633,4.1703,1,2297,Grand Est,
2983095,Rohrbach-lès-Bitche,49.0453,7.265,1,2297,Grand Est,
3013007,Huisseau-sur-Cosson,47.5925,1.4528,6,2297,Centre-Val de Loire,
3030402,Bréhan,48.0608,-2.6872,5,2297,Bretagne,
3025379,Chevaigné,48.2119,-1.6297,5,2295,Bretagne,
6616547,Cussac-Fort-Médoc,45.1142,-0.7308,2,2294,Nouvelle-Aquitaine,
2978198,Saint-Mathurin,46.565,-1.7147,12,2294,Pays de la Loire,
2977721,Saint-Pargoire,43.5278,3.5189,9,2294,Occitanie,
3032823,Bezouce,43.8814,4.49,9,2293,Occitanie,
3035416,Bagnères-de-Luchon,42.7906,0.5939,9,2293,Occitanie,
2994093,Mexy,49.5003,5.7825,1,2292,Grand Est,
2979080,Saint-Julien-du-Sault,48.0319,3.295,4,2292,Bourgogne-Franche-Comté,
3232659,Rivedoux-Plage,46.1592,-1.2756,2,2291,Nouvelle-Aquitaine,
6615063,Nonancourt,48.7764,1.1931,10,2290,Normandie,
2989792,Oberschaeffolsheim,48.5856,7.6481,1,2290,Grand Est,
2984284,Rebais,48.8472,3.2325,8,2290,Île-de-France,
2979861,Saint-Germain,48.2578,4.0319,1,2289,Grand Est,
2980886,Saint-Denis-en-Bugey,45.9519,5.3292,3,2288,Auvergne-Rhône-Alpes,
2979648,Saint-Gobain,49.5958,3.375,11,2288,Hauts-de-France,
3033272,Bernières-sur-Mer,49.3322,-0.4219,10,2286,Normandie,
3003341,Le Meux,49.3678,2.7444,11,2285,Hauts-de-France,
2985137,Pugnac,45.0817,-0.4961,2,2285,Nouvelle-Aquitaine,
2988017,Percy,48.9169,-1.1892,10,2285,Normandie,
6427193,Dozulé,49.2317,-0.0436,10,2284,Normandie,
2977762,Saint-Pal-de-Mons,45.2464,4.2742,3,2284,Auvergne-Rhône-Alpes,
2972430,Torfou,47.0375,-1.1158,12,2284,Pays de la Loire,
2967253,Ychoux,44.3275,-0.9581,2,2284,Nouvelle-Aquitaine,
3037282,Arbonne,43.4322,-1.5514,2,2283,Nouvelle-Aquitaine,
6454601,Rioz,47.4242,6.07,4,2283,Bourgogne-Franche-Comté,
2977885,Saint-Nicolas-de-la-Grave,44.0636,1.0228,9,2283,Occitanie,
2992495,Monthermé,49.8856,4.7314,1,2283,Grand Est,
3013058,Houssen,48.1256,7.3781,1,2282,Grand Est,
6445776,Uxegney,48.1942,6.3703,1,2282,Grand Est,
3010634,La Calmette,43.9239,4.2642,9,2282,Occitanie,
6617648,La Neuville-Champ-d’Oisel,49.3678,1.2431,10,2282,Normandie,
3014421,Guégon,47.9381,-2.5647,5,2282,Bretagne,
2982556,Rouillon,48.0075,0.1361,12,2281,Pays de la Loire,
2981923,Saint-Agathon,48.5592,-3.1047,5,2281,Bretagne,
2986640,Plounévez-Lochrist,48.6169,-4.2119,5,2280,Bretagne,
2977159,Saint-Rogatien,46.1514,-1.0722,2,2279,Nouvelle-Aquitaine,
2978080,Saint-Médard-d’Aunis,46.1586,-0.97,2,2279,Nouvelle-Aquitaine,
3028440,Cassel,50.8,2.4872,11,2278,Hauts-de-France,
2991880,Morbier,46.5369,6.0167,4,2278,Bourgogne-Franche-Comté,
2991295,Bray-sur-Seine,48.4147,3.2389,8,2276,Île-de-France,
3003308,Le Monastère,44.3428,2.5783,9,2276,Occitanie,
6614774,Rœschwoog,48.8286,8.0342,1,2275,Grand Est,
3036067,Aups,43.6283,6.2247,13,2275,Provence-Alpes-Côte d’Azur,
3029377,Butry-sur-Oise,49.0861,2.1983,8,2274,Île-de-France,
3023617,Cornas,44.9639,4.8483,3,2274,Auvergne-Rhône-Alpes,
2969781,Verniolle,43.0817,1.6489,9,2274,Occitanie,
2978917,Saint-Laurent-des-Autels,47.2852,-1.1888,12,2273,Pays de la Loire,
3019176,Eyzin-Pinet,45.4731,4.9989,3,2272,Auvergne-Rhône-Alpes,
2969885,Vérines,46.1939,-0.9669,2,2271,Nouvelle-Aquitaine,
2974423,Sizun,48.405,-4.0775,5,2271,Bretagne,
2969617,Vert-le-Grand,48.5722,2.3578,8,2270,Île-de-France,
2973875,Soyons,44.8892,4.8503,3,2269,Auvergne-Rhône-Alpes,
6429084,Plourivo,48.7439,-3.0728,5,2269,Bretagne,
6437714,Metzervisse,49.315,6.2858,1,2268,Grand Est,
2982143,Ruoms,44.4531,4.3419,3,2268,Auvergne-Rhône-Alpes,
6448410,Beychac,44.87,-0.3711,2,2268,Nouvelle-Aquitaine,
6449677,Entrammes,47.9958,-0.7139,12,2268,Pays de la Loire,
6435562,Saint-Amand,49.0428,-0.9639,10,2268,Normandie,
6618140,L’Argentière-la-Bessée,44.7944,6.5592,13,2268,Provence-Alpes-Côte d’Azur,
2999182,Le Tholonet,43.5217,5.5111,13,2267,Provence-Alpes-Côte d’Azur,
2974550,Sillé-le-Guillaume,48.1833,-0.1292,12,2267,Pays de la Loire,
3005769,Lavardac,44.1769,0.2969,2,2267,Nouvelle-Aquitaine,
2991283,Mouzon,49.6061,5.0756,1,2266,Grand Est,
2997792,Lompret,50.6689,2.9894,11,2264,Hauts-de-France,
3036451,Attiches,50.5225,3.0611,11,2263,Hauts-de-France,
2969502,Veyrier-du-Lac,45.8814,6.1772,3,2263,Auvergne-Rhône-Alpes,
2993245,Monnières,47.1317,-1.3558,12,2263,Pays de la Loire,
2987986,Périers,49.1864,-1.4072,10,2263,Normandie,
6458635,Montfaucon,47.1,-1.125,12,2262,Pays de la Loire,
3012738,Irodouër,48.2497,-1.9508,5,2262,Bretagne,
3023238,Coulon,46.3233,-0.585,2,2262,Nouvelle-Aquitaine,
3024891,Ciry-le-Noble,46.6053,4.3006,4,2262,Bourgogne-Franche-Comté,
3020576,Ebersheim,48.3033,7.5,1,2261,Grand Est,
3008189,La Meignanne,47.5194,-0.6692,12,2261,Pays de la Loire,
2976895,Saint-Sorlin-en-Valloire,45.2892,4.9514,3,2261,Auvergne-Rhône-Alpes,
3021762,Dannemarie,47.63,7.1192,1,2259,Grand Est,
6431368,Remoulins,43.9394,4.5639,9,2259,Occitanie,
3030947,Bourg,45.04,-0.5572,2,2259,Nouvelle-Aquitaine,
3010990,La Boissière-de-Montaigu,46.9508,-1.1914,12,2258,Pays de la Loire,
2996074,Marboz,46.3425,5.2583,3,2258,Auvergne-Rhône-Alpes,
3020051,Epfig,48.3589,7.4633,1,2257,Grand Est,
2980446,Sainte-Marie,47.6939,-2.0008,5,2257,Bretagne,
2984594,Racquinghem,50.6931,2.3578,11,2255,Hauts-de-France,
6427320,Mathieu,49.2553,-0.3731,10,2255,Normandie,
2989486,Opio,43.6683,6.9817,13,2255,Provence-Alpes-Côte d’Azur,
6424551,Izernore,46.2206,5.5539,3,2255,Auvergne-Rhône-Alpes,
3037713,Andilly,46.2531,-1.0267,2,2254,Nouvelle-Aquitaine,
6617595,Viviers-du-Lac,45.6481,5.9058,3,2253,Auvergne-Rhône-Alpes,
2995675,Marle,49.74,3.7714,11,2252,Hauts-de-France,
2975400,Scorbé-Clairvaux,46.8128,0.4131,2,2252,Nouvelle-Aquitaine,
2967667,Vouël,49.6581,3.2789,11,2251,Hauts-de-France,
3011437,Kœnigsmacker,49.3933,6.2769,1,2251,Grand Est,
2972786,Thizy,46.0333,4.3122,3,2250,Auvergne-Rhône-Alpes,
2982423,Prouvy,50.3206,3.4506,11,2249,Hauts-de-France,
2979205,Saint-Jean-Pla-de-Corts,42.5111,2.7922,9,2248,Occitanie,
3035351,Bailleul-sur-Thérain,49.3853,2.2219,11,2247,Hauts-de-France,
6437308,Meucon,47.7169,-2.7642,5,2246,Bretagne,
2989953,Nouvion-sur-Meuse,49.7,4.795,1,2246,Grand Est,
3033222,Bersée,50.4819,3.1447,11,2246,Hauts-de-France,
3005218,Le Bois-Plage-en-Ré,46.1864,-1.3931,2,2246,Nouvelle-Aquitaine,
2973485,Tallard,44.4617,6.0544,13,2246,Provence-Alpes-Côte d’Azur,
3013514,Hénon,48.3847,-2.6836,5,2246,Bretagne,
6430122,Mercurol,45.0761,4.8908,3,2245,Auvergne-Rhône-Alpes,
3007645,Edern,48.1031,-3.9769,5,2244,Bretagne,
2996818,Magescq,43.7794,-1.2172,2,2244,Nouvelle-Aquitaine,
3020828,Drefféac,47.4764,-2.0567,12,2243,Pays de la Loire,
3006380,Lassay-les-Châteaux,48.4375,-0.4961,12,2243,Pays de la Loire,
6427047,Salles-la-Source,44.4353,2.5133,9,2243,Occitanie,
2975444,Schirrhein,48.8014,7.9061,1,2242,Grand Est,
6613623,Foucherans,47.0819,5.4536,4,2242,Bourgogne-Franche-Comté,
2986434,Pomérols,43.3908,3.4986,9,2242,Occitanie,
6441601,Saint-Amarin,47.8722,7.0308,1,2241,Grand Est,
2975888,Saubens,43.4792,1.3486,9,2240,Occitanie,
3036913,Armbouts-Cappel,50.9778,2.3533,11,2240,Hauts-de-France,
6455329,Chablis,47.815,3.7969,4,2240,Bourgogne-Franche-Comté,
3030604,Braine,49.3417,3.5319,11,2239,Hauts-de-France,
2987043,Piriac-sur-Mer,47.38,-2.5461,12,2239,Pays de la Loire,
2998574,Hôpital-Camfrout,48.3275,-4.2422,5,2239,Bretagne,
3018270,Fléville-devant-Nancy,48.6253,6.2036,1,2238,Grand Est,
3030534,Brantôme,45.3642,0.6489,2,2238,Nouvelle-Aquitaine,
3022850,Cousolre,50.2456,4.1492,11,2237,Hauts-de-France,
2967627,Vouneuil-sur-Vienne,46.7169,0.54,2,2237,Nouvelle-Aquitaine,
6424630,Pont-de-Vaux,46.4319,4.9381,3,2235,Auvergne-Rhône-Alpes,
3034886,Barneville-sur-Mer,49.3811,-1.7528,10,2235,Normandie,
2976663,Saint-Victor-de-Cessieu,45.5408,5.3914,3,2235,Auvergne-Rhône-Alpes,
2968793,Villedoux,46.2414,-1.0672,2,2235,Nouvelle-Aquitaine,
6424469,Lubersac,45.4447,1.4044,2,2235,Nouvelle-Aquitaine,
3028691,Cappelle-en-Pévèle,50.5103,3.1725,11,2234,Hauts-de-France,
3034698,Basse-Ham,49.3858,6.2431,1,2232,Grand Est,
2970143,Vendat,46.1639,3.3536,3,2232,Auvergne-Rhône-Alpes,
2982200,Rugles,48.8222,0.71,10,2231,Normandie,
2999619,Lessay,49.2181,-1.5306,10,2231,Normandie,
3036540,Aspremont,43.7833,7.2442,13,2230,Provence-Alpes-Côte d’Azur,
2967728,Volmerange-les-Mines,49.4425,6.0803,1,2229,Grand Est,
2977250,Saint-Rambert-en-Bugey,45.9486,5.4381,3,2228,Auvergne-Rhône-Alpes,
3021328,Dirinon,48.3972,-4.2697,5,2228,Bretagne,
6427183,Cuverville,49.19,-0.2642,10,2227,Normandie,
6442836,Mouxy,45.6819,5.9344,3,2226,Auvergne-Rhône-Alpes,
3036633,Arudy,43.1061,-0.4281,2,2226,Nouvelle-Aquitaine,
2986875,Planguenoual,48.5328,-2.5778,5,2226,Bretagne,
3017491,Fournes-en-Weppes,50.5853,2.8892,11,2225,Hauts-de-France,
3019174,Èze,43.7278,7.3611,13,2225,Provence-Alpes-Côte d’Azur,
3034243,Beaulieu-sous-la-Roche,46.6765,-1.6113,12,2225,Pays de la Loire,
2975018,Septfonds,44.1786,1.6183,9,2225,Occitanie,
3035263,Balazé,48.1689,-1.1917,5,2225,Bretagne,
3015900,Givrand,46.6714,-1.8847,12,2223,Pays de la Loire,
2990039,Notre-Dame-des-Landes,47.3808,-1.71,12,2223,Pays de la Loire,
2990257,Nohanent,45.8081,3.055,3,2222,Auvergne-Rhône-Alpes,
2974677,Sèvres-Anxaumont,46.5697,0.465,2,2222,Nouvelle-Aquitaine,
6453498,Collonges,46.1386,5.9042,3,2222,Auvergne-Rhône-Alpes,
2977673,Saint-Paul-de-Varces,45.0714,5.6406,3,2222,Auvergne-Rhône-Alpes,
3024991,Chuzelles,45.5856,4.8775,3,2221,Auvergne-Rhône-Alpes,
6451015,Ayse,46.0825,6.4369,3,2220,Auvergne-Rhône-Alpes,
3013365,Hesdin,50.3742,2.0367,11,2219,Hauts-de-France,
2986279,Pontcarré,48.7967,2.7053,8,2219,Île-de-France,
2988269,Peaugres,45.2864,4.7283,3,2219,Auvergne-Rhône-Alpes,
2981420,Saint-Beauzire,45.8497,3.1794,3,2219,Auvergne-Rhône-Alpes,
3035786,Auzouer-en-Touraine,47.5422,0.9197,6,2218,Centre-Val de Loire,
3003393,Le Mesnil-en-Thelle,49.1781,2.2861,11,2217,Hauts-de-France,
3033811,Belbeuf,49.3889,1.1428,10,2217,Normandie,
2979391,Noyarey,45.2436,5.6314,3,2216,Auvergne-Rhône-Alpes,
3021888,Dambach-la-Ville,48.3239,7.4275,1,2216,Grand Est,
6434763,Vitry-aux-Loges,47.94,2.2661,6,2216,Centre-Val de Loire,
3029126,Callac,48.4042,-3.4278,5,2215,Bretagne,
2982615,Rougé,47.7828,-1.4483,12,2215,Pays de la Loire,
2977446,Saint-Pierre-la-Cour,48.115,-1.0264,12,2214,Pays de la Loire,
2984664,Quinsac,44.7553,-0.4878,2,2213,Nouvelle-Aquitaine,
3019042,Fareins,46.0194,4.7617,3,2213,Auvergne-Rhône-Alpes,
2975980,Sarras,45.1869,4.7983,3,2213,Auvergne-Rhône-Alpes,
3033598,Belloy-en-France,49.0894,2.3711,8,2211,Île-de-France,
3014289,Guignicourt,49.4353,3.9658,11,2211,Hauts-de-France,
6433174,Corbelin,45.6075,5.5447,3,2210,Auvergne-Rhône-Alpes,
2988374,Patay,48.0481,1.6956,6,2210,Centre-Val de Loire,
3014549,Grosbreuil,46.5395,-1.6165,12,2210,Pays de la Loire,
2980249,Saint-Étienne-des-Oullières,46.0672,4.6494,3,2209,Auvergne-Rhône-Alpes,
2986484,Poix-du-Nord,50.1889,3.6078,11,2208,Hauts-de-France,
6428133,Salles-sur-Mer,46.1044,-1.0553,2,2208,Nouvelle-Aquitaine,
2978361,Saint-Martin-de-Ré,46.2031,-1.3672,2,2207,Nouvelle-Aquitaine,
6431310,Langlade,43.8044,4.25,9,2204,Occitanie,
3020165,Ennevelin,50.5414,3.1294,11,2204,Hauts-de-France,
3014663,Griesheim-près-Molsheim,48.5033,7.5317,1,2203,Grand Est,
3023560,Corny-sur-Moselle,49.0347,6.0597,1,2202,Grand Est,
6444925,Roquecourbe,43.6644,2.2911,9,2202,Occitanie,
2994486,Méounes-lès-Montrieux,43.2811,5.97,13,2202,Provence-Alpes-Côte d’Azur,
3011332,La Barre-de-Monts,46.8839,-2.1181,12,2201,Pays de la Loire,
2998807,Le Vigen,45.7514,1.2889,2,2201,Nouvelle-Aquitaine,
2985618,Prahecq,46.2586,-0.3458,2,2200,Nouvelle-Aquitaine,
2996505,Malansac,47.6778,-2.2947,5,2200,Bretagne,
3024111,Combronde,45.9811,3.0881,3,2198,Auvergne-Rhône-Alpes,
2994979,Mauvezin,43.7306,0.8781,9,2198,Occitanie,
2993390,Monchy-Saint-Éloi,49.29,2.4672,11,2197,Hauts-de-France,
3007845,Landiras,44.5675,-0.4153,2,2197,Nouvelle-Aquitaine,
3029986,Brison-Saint-Innocent,45.7228,5.8906,3,2196,Auvergne-Rhône-Alpes,
3022123,Cuise-la-Motte,49.3869,3.0064,11,2196,Hauts-de-France,
3027804,Cervione,42.3317,9.4917,7,2196,Corsica,
2993732,Mirebeau,46.7853,0.1817,2,2196,Nouvelle-Aquitaine,
6434526,Saint-Lumine-de-Coutais,47.0544,-1.7264,12,2196,Pays de la Loire,
6447629,Bourbriac,48.4731,-3.1883,5,2196,Bretagne,
3010226,La Chapelle-Thouarault,48.1244,-1.8656,5,2195,Bretagne,
3026280,Château-Gaillard,45.9733,5.3042,3,2195,Auvergne-Rhône-Alpes,
2994033,Mézériat,46.2347,5.0472,3,2195,Auvergne-Rhône-Alpes,
3027130,Champigné,47.6642,-0.5722,12,2193,Pays de la Loire,
2978706,Saint-Loup-Cammas,43.6964,1.4781,9,2192,Occitanie,
2973297,Taupont,47.9586,-2.4386,5,2192,Bretagne,
3017127,Fressenneville,50.0678,1.5769,11,2191,Hauts-de-France,
3018942,Faumont,50.4606,3.1381,11,2191,Hauts-de-France,
2978785,Taissy,49.2147,4.0947,1,2191,Grand Est,
3023511,Corseul,48.4819,-2.17,5,2191,Bretagne,
2986710,Plomodiern,48.1811,-4.2317,5,2191,Bretagne,
3024801,Clairoix,49.4425,2.8469,11,2190,Hauts-de-France,
3004907,Luneray,49.8286,0.9131,10,2190,Normandie,
2986618,Pluduno,48.5308,-2.2681,5,2190,Bretagne,
6426445,Lusigny-sur-Barse,48.2544,4.2669,1,2190,Grand Est,
3035756,Avanton,46.6628,0.3036,2,2188,Nouvelle-Aquitaine,
3020871,Douzy,49.6714,5.0408,1,2188,Grand Est,
2986657,Plouharnel,47.5981,-3.1128,5,2187,Bretagne,
6617873,Quinçay,46.6067,0.2364,2,2187,Nouvelle-Aquitaine,
2979791,Saint-Germain-du-Puch,44.8561,-0.3217,2,2186,Nouvelle-Aquitaine,
3037457,Anthy-sur-Léman,46.355,6.4269,3,2185,Auvergne-Rhône-Alpes,
6446140,Fontenay-lès-Briis,48.6197,2.1556,8,2184,Île-de-France,
6438069,Saint-Éloi,46.9808,3.22,4,2184,Bourgogne-Franche-Comté,
3012636,Itxassou,43.3294,-1.4056,2,2184,Nouvelle-Aquitaine,
2968051,Vincey,48.3369,6.3286,1,2183,Grand Est,
6617520,Épinac-les-Mines,46.9914,4.5139,4,2182,Bourgogne-Franche-Comté,
6442980,Margencel,46.3381,6.4322,3,2181,Auvergne-Rhône-Alpes,
3012487,Jardin,45.4964,4.9083,3,2181,Auvergne-Rhône-Alpes,
3018605,Fesches-le-Châtel,47.5242,6.9067,4,2180,Bourgogne-Franche-Comté,
3005534,Lavilledieu,44.5756,4.4531,3,2180,Auvergne-Rhône-Alpes,
3022959,Coursac,45.1289,0.6389,2,2180,Nouvelle-Aquitaine,
6614027,Boeschèpe,50.7997,2.6911,11,2179,Hauts-de-France,
3034538,Baulon,47.9853,-1.9317,5,2179,Bretagne,
2973180,Tende,44.0878,7.5936,13,2179,Provence-Alpes-Côte d’Azur,
3031409,Bouafle,48.965,1.8964,8,2177,Île-de-France,
6427322,Merville-Franceville-Plage,49.2781,-0.2033,10,2177,Normandie,
2995055,Maureilhan,43.3572,3.12,9,2177,Occitanie,
3021233,Domancy,45.9136,6.6483,3,2176,Auvergne-Rhône-Alpes,
3038080,Allonzier-la-Caille,46.0033,6.1167,3,2176,Auvergne-Rhône-Alpes,
2997407,Loupian,43.45,3.6139,9,2176,Occitanie,
2980853,La Bâthie,45.6269,6.4494,3,2176,Auvergne-Rhône-Alpes,
3024210,Colpo,47.8192,-2.8103,5,2176,Bretagne,
3012778,Inguiniel,47.9764,-3.2828,5,2176,Bretagne,
6614549,La Queue-lès-Yvelines,48.8053,1.7683,8,2175,Île-de-France,
3033149,Bertry,50.0875,3.4425,11,2174,Hauts-de-France,
3025359,Chevannes,47.7517,3.4919,4,2174,Bourgogne-Franche-Comté,
2986891,Plan-d’Aups-Sainte-Baume,43.33,5.7175,13,2174,Provence-Alpes-Côte d’Azur,
3011021,Lablachère,44.4636,4.2144,3,2174,Auvergne-Rhône-Alpes,
2989309,Orléat,45.8606,3.4208,3,2174,Auvergne-Rhône-Alpes,
2971799,Trept,45.6867,5.32,3,2173,Auvergne-Rhône-Alpes,
2971777,Tressange,49.4028,5.9814,1,2172,Grand Est,
3037706,Andolsheim,48.0625,7.4169,1,2172,Grand Est,
2975184,Semblançay,47.4989,0.5803,6,2172,Centre-Val de Loire,
6429893,Montferrand-le-Château,47.1831,5.9078,4,2171,Bourgogne-Franche-Comté,
3018730,Feneu,47.5711,-0.5928,12,2171,Pays de la Loire,
3024887,Cissac-Médoc,45.2269,-0.8311,2,2170,Nouvelle-Aquitaine,
3013248,Hochstatt,47.7019,7.2758,1,2169,Grand Est,
2982543,Roujan,43.5047,3.3106,9,2169,Occitanie,
2969663,Versonnex,46.3022,6.0972,3,2167,Auvergne-Rhône-Alpes,
2975445,Schirmeck,48.4786,7.2192,1,2167,Grand Est,
6450244,Annequin,50.5072,2.725,11,2166,Hauts-de-France,
3033066,Bessé-sur-Braye,47.8339,0.7494,12,2166,Pays de la Loire,
2973571,Aléria,42.1142,9.5131,7,2166,Corsica,
3037067,Argeliers,43.3117,2.9103,9,2165,Occitanie,
3024525,Coarraze,43.17,-0.23,2,2165,Nouvelle-Aquitaine,
2985807,Pouldreuzic,47.955,-4.3606,5,2165,Bretagne,
2978926,Saint-Laurent-de-la-Prée,45.9811,-1.0411,2,2163,Nouvelle-Aquitaine,
3029248,Cadolive,43.3953,5.5483,13,2162,Provence-Alpes-Côte d’Azur,
6443983,Guerville,48.9442,1.735,8,2162,Île-de-France,
2991747,Mornac,45.6806,0.2719,2,2162,Nouvelle-Aquitaine,
3030148,Brézins,45.3492,5.3067,3,2161,Auvergne-Rhône-Alpes,
6434226,Pouilly-les-Nonains,46.0383,3.9817,3,2161,Auvergne-Rhône-Alpes,
2995192,Matha,45.8675,-0.3203,2,2161,Nouvelle-Aquitaine,
3027103,Champigny-sur-Yonne,48.3194,3.1275,4,2161,Bourgogne-Franche-Comté,
6432337,Peujard,45.0464,-0.4303,2,2160,Nouvelle-Aquitaine,
6431793,Saint-Alban,48.5572,-2.535,5,2160,Bretagne,
2986661,Plouguin,48.5244,-4.6011,5,2160,Bretagne,
3000201,Moutiers-les-Mauxfaits,46.4914,-1.4267,12,2159,Pays de la Loire,
2997812,Lombez,43.4747,0.9103,9,2159,Occitanie,
2998343,Ligueil,47.0428,0.8186,6,2159,Centre-Val de Loire,
3026263,Château-l’Évêque,45.2453,0.6856,2,2159,Nouvelle-Aquitaine,
2986699,Plouaret,48.6119,-3.4725,5,2158,Bretagne,
2995569,Marolles-les-Braults,48.2522,0.3142,12,2157,Pays de la Loire,
3029967,Brix,49.5453,-1.5789,10,2157,Normandie,
3031220,Bouin,46.9736,-2.0017,12,2157,Pays de la Loire,
2980325,Saintes-Maries-de-la-Mer,43.4517,4.4281,13,2157,Provence-Alpes-Côte d’Azur,
3031605,Boran-sur-Oise,49.1661,2.3589,11,2156,Hauts-de-France,
3034287,Beaujeu,46.1542,4.5883,3,2155,Auvergne-Rhône-Alpes,
2980031,Saint-Gence,45.9217,1.1378,2,2154,Nouvelle-Aquitaine,
2975863,Lagrave,43.8975,1.9922,9,2153,Occitanie,
2985041,Pussay,48.3492,1.9928,8,2153,Île-de-France,
2978985,Saint-Lambert-du-Lattay,47.3022,-0.6322,12,2153,Pays de la Loire,
3026211,Châteaurenard,47.9306,2.9275,6,2153,Centre-Val de Loire,
3020429,Ecques,50.67,2.2861,11,2152,Hauts-de-France,
3018694,Fère-Champenoise,48.7533,3.9906,1,2152,Grand Est,
6433229,Lumbin,45.3067,5.9125,3,2151,Auvergne-Rhône-Alpes,
6446679,Breil-sur-Roya,43.9372,7.5144,13,2151,Provence-Alpes-Côte d’Azur,
2985475,Preignac,44.585,-0.2953,2,2150,Nouvelle-Aquitaine,
3026890,Chanteheux,48.6,6.5306,1,2149,Grand Est,
6445722,Saint-Amé,48.0247,6.6697,1,2149,Grand Est,
2978726,Saint-Louis-de-Montferrand,44.9525,-0.5347,2,2149,Nouvelle-Aquitaine,
6429869,Mathay,47.4369,6.7833,4,2149,Bourgogne-Franche-Comté,
3022246,Crozet,46.2806,6.0125,3,2149,Auvergne-Rhône-Alpes,
3014878,Granges-sur-Vologne,48.1456,6.7886,1,2149,Grand Est,
3028107,Cavignac,45.1006,-0.39,2,2148,Nouvelle-Aquitaine,
3031098,Bouray-sur-Juine,48.52,2.2975,8,2148,Île-de-France,
2994189,Messery,46.3511,6.2917,3,2148,Auvergne-Rhône-Alpes,
2993781,Mionnay,45.895,4.9297,3,2148,Auvergne-Rhône-Alpes,
3020335,Égreville,48.1772,2.8714,8,2148,Île-de-France,
2986524,Poisat,45.1581,5.7619,3,2147,Auvergne-Rhône-Alpes,
2998469,Liergues,45.9697,4.6642,3,2147,Auvergne-Rhône-Alpes,
2969472,Vézeronce-Curtin,45.6506,5.4706,3,2147,Auvergne-Rhône-Alpes,
3022733,Cozes,45.5833,-0.8317,2,2147,Nouvelle-Aquitaine,
3001176,Les Églisottes,45.0997,-0.0375,2,2147,Nouvelle-Aquitaine,
2994379,Mérindol,43.7558,5.2026,13,2147,Provence-Alpes-Côte d’Azur,
6456938,La Canourgue,44.4328,3.2147,9,2146,Occitanie,
3038715,Achenheim,48.5811,7.6269,1,2145,Grand Est,
2974424,Sixt-sur-Aff,47.7758,-2.0783,5,2144,Bretagne,
2990045,Notre-Dame-de-Monts,46.8306,-2.1317,12,2143,Pays de la Loire,
2979912,Saint-Georges-du-Bois,47.9731,0.1,12,2141,Pays de la Loire,
8287943,Roche-lès-Beaupré,47.2761,6.1142,4,2140,Bourgogne-Franche-Comté,
6435916,Muizon,49.2739,3.8908,1,2140,Grand Est,
2999135,Langoiran,44.7075,-0.4011,2,2140,Nouvelle-Aquitaine,
2987874,Perrigny-lès-Dijon,47.2658,5.0072,4,2139,Bourgogne-Franche-Comté,
6433214,Izeaux,45.3344,5.4242,3,2139,Auvergne-Rhône-Alpes,
6455152,Brécey,48.7247,-1.1664,10,2139,Normandie,
2984846,Quelaines-Saint-Gault,47.9244,-0.8025,12,2139,Pays de la Loire,
3011353,Labaroche,48.11,7.1931,1,2138,Grand Est,
2990277,Nogent-l’Artaud,48.965,3.3236,11,2138,Hauts-de-France,
2978945,Saint-Laurent-d’Agny,45.6414,4.6856,3,2137,Auvergne-Rhône-Alpes,
3023410,Cotignac,43.5286,6.1494,13,2136,Provence-Alpes-Côte d’Azur,
6617323,Les Martres-d’Artière,45.835,3.2614,3,2135,Auvergne-Rhône-Alpes,
6617023,Le Genest-Saint-Isle,48.0983,-0.8889,12,2135,Pays de la Loire,
2973613,Suze-la-Rousse,44.2881,4.8422,3,2135,Auvergne-Rhône-Alpes,
2976254,Sancé,46.3403,4.8308,4,2134,Bourgogne-Franche-Comté,
2968249,Villevaudé,48.9139,2.6653,8,2134,Île-de-France,
2998425,Liffol-le-Grand,48.3189,5.5811,1,2134,Grand Est,
